Name xlow xhi ylow yhi zlow zhi volume surf._area norm_surf_area Equiv._sph._diam. Itrace Nnn Norm._Gauss_Curvature length(mm) width(mm) thick(mm) L/T W/T
MA108A-7-fine-anm-00016.dat -0.1452 0.1429 -0.1156 0.0977 -0.0784 0.0869 0.0 0.2 1.281 0.2 1.132 24 0.9916 0.29106 0.21818 0.17448 1.66817 1.25047
MA108A-7-fine-anm-00017.dat -0.3159 0.2423 -0.2603 0.2542 -0.2089 0.2293 0.0 0.7 1.279 0.4 1.332 24 1.0287 0.65191 0.53701 0.27154 2.40073 1.97763
MA108A-7-fine-anm-00018.dat -0.2069 0.2036 -0.1517 0.1740 -0.1272 0.1351 0.0 0.3 1.197 0.3 1.095 22 0.9889 0.41680 0.31556 0.27621 1.50901 1.14248
MA108A-7-fine-anm-00019.dat -0.1155 0.1357 -0.1309 0.1299 -0.1149 0.0980 0.0 0.2 1.254 0.2 1.075 22 0.9860 0.28616 0.25659 0.23844 1.20013 1.07609
MA108A-7-fine-anm-00020.dat -0.1747 0.1699 -0.1765 0.2784 -0.1183 0.1185 0.0 0.3 1.222 0.3 1.140 18 1.0448 0.46885 0.35374 0.23789 1.97090 1.48702
MA108A-7-fine-anm-00021.dat -0.1461 0.1454 -0.1692 0.1934 -0.0969 0.1143 0.0 0.3 1.299 0.3 1.321 26 0.9838 0.39665 0.26341 0.20169 1.96665 1.30602
MA108A-7-fine-anm-00022.dat -0.1798 0.1622 -0.1424 0.1629 -0.1310 0.1279 0.0 0.3 1.232 0.3 1.043 28 1.0297 0.35579 0.34368 0.30263 1.17567 1.13566
MA108A-7-fine-anm-00023.dat -0.1396 0.1863 -0.1754 0.1662 -0.2948 0.2359 0.0 0.5 1.204 0.4 1.359 22 0.9725 0.56318 0.37244 0.24207 2.32649 1.53854
MA108A-7-fine-anm-00024.dat -0.1369 0.1150 -0.1106 0.1009 -0.0917 0.1000 0.0 0.2 1.235 0.2 1.059 20 0.9808 0.26607 0.21374 0.19719 1.34929 1.08394
MA108A-7-fine-anm-00026.dat -0.1545 0.1354 -0.1615 0.1589 -0.1320 0.1283 0.0 0.3 1.215 0.3 1.133 24 1.0182 0.36055 0.29371 0.19652 1.83462 1.49450
MA108A-7-fine-anm-00027.dat -0.1552 0.1646 -0.1505 0.1575 -0.1548 0.1725 0.0 0.3 1.180 0.3 1.093 24 0.9535 0.38782 0.29206 0.27790 1.39553 1.05097
MA108A-7-fine-anm-00028.dat -0.1630 0.1518 -0.1652 0.1768 -0.1763 0.1744 0.0 0.3 1.172 0.3 1.070 26 1.0305 0.40258 0.31337 0.31032 1.29731 1.00984
MA108A-7-fine-anm-00029.dat -0.1482 0.1414 -0.1599 0.1642 -0.1131 0.1009 0.0 0.3 1.213 0.3 1.105 24 0.9623 0.32998 0.30780 0.21744 1.51756 1.41556
MA108A-7-fine-anm-00030.dat -0.1457 0.1675 -0.1705 0.1646 -0.1577 0.1714 0.0 0.3 1.152 0.3 1.085 20 1.0029 0.37105 0.32732 0.27634 1.34272 1.18450
MA108A-7-fine-anm-00031.dat -0.1131 0.1260 -0.1346 0.1555 -0.1194 0.1387 0.0 0.2 1.187 0.2 1.069 20 0.9576 0.29410 0.25548 0.21535 1.36571 1.18638
MA108A-7-fine-anm-00032.dat -0.1853 0.1956 -0.1641 0.1907 -0.1841 0.1666 0.0 0.4 1.183 0.3 1.076 26 0.9738 0.42897 0.38129 0.28137 1.52456 1.35511
MA108A-7-fine-anm-00033.dat -0.1253 0.1222 -0.1349 0.1395 -0.1121 0.1263 0.0 0.2 1.183 0.2 1.082 20 1.0148 0.32800 0.24998 0.23347 1.40490 1.07073
MA108A-7-fine-anm-00034.dat -0.1372 0.1418 -0.1300 0.1336 -0.1349 0.1438 0.0 0.2 1.208 0.2 1.134 20 1.0212 0.35444 0.27066 0.20648 1.71660 1.31084
MA108A-7-fine-anm-00035.dat -0.2066 0.3085 -0.1337 0.1542 -0.1419 0.1398 0.0 0.4 1.348 0.3 1.478 22 0.9831 0.51337 0.34579 0.25477 2.01503 1.35728
MA108A-7-fine-anm-00036.dat -0.1161 0.1069 -0.1423 0.1200 -0.1114 0.1304 0.0 0.2 1.266 0.2 1.207 20 0.9896 0.32752 0.23947 0.17031 1.92308 1.40605
MA108A-7-fine-anm-00037.dat -0.1587 0.1303 -0.1573 0.1616 -0.1346 0.1271 0.0 0.3 1.222 0.3 1.071 24 0.9759 0.33072 0.29906 0.24085 1.37316 1.24167
MA108A-7-fine-anm-00038.dat -0.1336 0.1186 -0.1423 0.1452 -0.1042 0.1100 0.0 0.2 1.293 0.2 1.092 26 1.0077 0.30183 0.26018 0.21253 1.42016 1.22421
MA108A-7-fine-anm-00039.dat -0.1354 0.1611 -0.1337 0.1308 -0.1223 0.1127 0.0 0.2 1.311 0.2 1.152 26 1.0200 0.33604 0.31522 0.18433 1.82310 1.71014
MA108A-7-fine-anm-00040.dat -0.1095 0.1025 -0.1443 0.1473 -0.1100 0.0793 0.0 0.2 1.174 0.2 1.114 18 0.9965 0.29227 0.22140 0.20824 1.40355 1.06322
MA108A-7-fine-anm-00041.dat -0.1072 0.1023 -0.1327 0.1188 -0.1041 0.0862 0.0 0.2 1.310 0.2 1.235 22 0.9978 0.30318 0.19445 0.17255 1.75705 1.12691
MA108A-7-fine-anm-00042.dat -0.1178 0.1132 -0.1436 0.1438 -0.1254 0.1107 0.0 0.2 1.209 0.2 1.114 22 0.9848 0.32840 0.25995 0.20732 1.58403 1.25384
MA108A-7-fine-anm-00043.dat -0.1222 0.1170 -0.1419 0.1473 -0.1017 0.0881 0.0 0.2 1.274 0.2 1.154 22 0.9538 0.31445 0.24109 0.20538 1.53108 1.17389
MA108A-7-fine-anm-00044.dat -0.1161 0.1314 -0.1197 0.1297 -0.0979 0.1148 0.0 0.2 1.219 0.2 1.093 22 1.0430 0.28417 0.23203 0.19778 1.43683 1.17318
MA108A-7-fine-anm-00045.dat -0.1566 0.1690 -0.2294 0.2031 -0.1440 0.1620 0.0 0.4 1.209 0.3 1.183 24 1.0206 0.45661 0.32103 0.31193 1.46385 1.02919
MA108A-7-fine-anm-00046.dat -0.1209 0.1245 -0.1087 0.1222 -0.0769 0.0904 0.0 0.2 1.259 0.2 1.131 20 1.0143 0.25449 0.23604 0.17238 1.47627 1.36928
MA108A-7-fine-anm-00047.dat -0.1374 0.1318 -0.1297 0.1385 -0.0771 0.0882 0.0 0.2 1.381 0.2 1.203 26 0.9922 0.30780 0.24201 0.16868 1.82474 1.43471
MA108A-7-fine-anm-00048.dat -0.1366 0.1488 -0.1451 0.1229 -0.1574 0.1728 0.0 0.3 1.192 0.3 1.096 24 1.0309 0.36999 0.29315 0.24864 1.48804 1.17902
MA108A-7-fine-anm-00049.dat -0.0962 0.1158 -0.1046 0.1430 -0.0912 0.0744 0.0 0.2 1.300 0.2 1.123 24 0.9818 0.27812 0.24661 0.17802 1.56233 1.38531
MA108A-7-fine-anm-00050.dat -0.1458 0.1363 -0.1095 0.1030 -0.0793 0.0870 0.0 0.2 1.250 0.2 1.138 20 1.0346 0.28891 0.19614 0.16790 1.72078 1.16824
MA108A-7-fine-anm-00051.dat -0.1652 0.1520 -0.1213 0.1249 -0.0839 0.0828 0.0 0.2 1.330 0.2 1.206 24 0.9939 0.32455 0.25068 0.16958 1.91386 1.47829
MA108A-7-fine-anm-00052.dat -0.1225 0.1372 -0.1651 0.1938 -0.0854 0.0805 0.0 0.2 1.254 0.2 1.219 24 1.0069 0.35910 0.25296 0.16867 2.12897 1.49971
MA108A-7-fine-anm-00053.dat -0.1543 0.1707 -0.1276 0.1359 -0.1059 0.1081 0.0 0.2 1.293 0.2 1.239 24 1.0185 0.34902 0.25995 0.17742 1.96722 1.46520
MA108A-7-fine-anm-00054.dat -0.2587 0.2575 -0.1723 0.1850 -0.1760 0.1494 0.0 0.5 1.307 0.3 1.567 16 1.0072 0.53745 0.43302 0.22062 2.43606 1.96272
MA108A-7-fine-anm-00055.dat -0.1244 0.1082 -0.1220 0.1272 -0.1156 0.1222 0.0 0.2 1.335 0.2 1.064 26 0.9736 0.27289 0.24060 0.21494 1.26966 1.11939
MA108A-7-fine-anm-00056.dat -0.1254 0.1113 -0.1482 0.1532 -0.1330 0.1474 0.0 0.2 1.257 0.3 1.181 24 1.0007 0.35878 0.26848 0.20166 1.77917 1.33138
MA108A-7-fine-anm-00057.dat -0.1367 0.1449 -0.1558 0.1461 -0.1269 0.1326 0.0 0.3 1.190 0.3 1.036 24 1.0016 0.31293 0.30388 0.25464 1.22892 1.19339
MA108A-7-fine-anm-00058.dat -0.1447 0.1221 -0.1439 0.1405 -0.1132 0.1241 0.0 0.2 1.183 0.2 1.097 18 0.9991 0.29908 0.26217 0.20093 1.48850 1.30481
MA108A-7-fine-anm-00059.dat -0.1463 0.1747 -0.1250 0.1412 -0.1539 0.1515 0.0 0.3 1.248 0.3 1.119 16 0.9739 0.37172 0.28899 0.25442 1.46105 1.13587
MA108A-7-fine-anm-00060.dat -0.2044 0.2064 -0.1480 0.1634 -0.1024 0.1136 0.0 0.3 1.345 0.3 1.473 22 0.9857 0.44013 0.26780 0.16855 2.61130 1.58886
MA108A-7-fine-anm-00061.dat -0.1185 0.1490 -0.1609 0.1636 -0.1084 0.1295 0.0 0.3 1.215 0.3 1.086 24 1.0498 0.36150 0.30003 0.23784 1.51992 1.26147
MA108A-7-fine-anm-00062.dat -0.1869 0.1996 -0.1512 0.1940 -0.1115 0.1044 0.0 0.3 1.322 0.3 1.418 18 1.0110 0.44316 0.29748 0.21378 2.07299 1.39153
MA108A-7-fine-anm-00063.dat -0.1786 0.1839 -0.1986 0.2197 -0.1507 0.1790 0.0 0.5 1.200 0.4 1.073 28 0.9753 0.43227 0.40157 0.35978 1.20147 1.11615
MA108A-7-fine-anm-00064.dat -0.1034 0.1068 -0.0954 0.1142 -0.1208 0.1194 0.0 0.2 1.267 0.2 1.080 22 0.9772 0.27145 0.21377 0.19795 1.37129 1.07990
MA108A-7-fine-anm-00065.dat -0.1487 0.1362 -0.1483 0.1381 -0.0886 0.1014 0.0 0.2 1.243 0.2 1.088 22 0.9556 0.30141 0.28420 0.19712 1.52903 1.44173
MA108A-7-fine-anm-00066.dat -0.1155 0.1184 -0.1110 0.1246 -0.1074 0.0816 0.0 0.1 1.189 0.2 1.146 16 0.9542 0.26314 0.23769 0.16505 1.59431 1.44009
MA108A-7-fine-anm-00067.dat -0.1409 0.1279 -0.1246 0.1411 -0.0847 0.0815 0.0 0.2 1.296 0.2 1.140 24 1.0471 0.29426 0.25704 0.20014 1.47029 1.28429
MA108A-7-fine-anm-00068.dat -0.1470 0.1570 -0.1457 0.1571 -0.1460 0.1159 0.0 0.3 1.223 0.3 1.074 24 0.9935 0.32432 0.29474 0.23124 1.40251 1.27460
MA108A-7-fine-anm-00069.dat -0.1734 0.1559 -0.2477 0.2374 -0.1277 0.1118 0.0 0.4 1.225 0.3 1.300 16 1.0376 0.50999 0.31980 0.24532 2.07886 1.30359
MA108A-7-fine-anm-00070.dat -0.1208 0.1107 -0.1705 0.1703 -0.0904 0.0769 0.0 0.2 1.379 0.2 1.544 20 0.9724 0.36263 0.22294 0.14632 2.47829 1.52358
MA108A-7-fine-anm-00071.dat -0.1096 0.1214 -0.1290 0.1224 -0.1002 0.0912 0.0 0.2 1.240 0.2 1.046 22 1.0310 0.26208 0.23443 0.22440 1.16791 1.04468
MA108A-7-fine-anm-00072.dat -0.1060 0.1076 -0.1476 0.1481 -0.1015 0.1125 0.0 0.2 1.255 0.2 1.098 22 0.9856 0.30466 0.23874 0.20560 1.48181 1.16119
MA108A-7-fine-anm-00073.dat -0.1770 0.1469 -0.1459 0.1598 -0.0806 0.0864 0.0 0.2 1.277 0.2 1.244 22 0.9790 0.34688 0.28300 0.18964 1.82910 1.49226
MA108A-7-fine-anm-00074.dat -0.1098 0.1229 -0.1304 0.1505 -0.0951 0.0958 0.0 0.2 1.302 0.2 1.136 24 0.9846 0.29848 0.25034 0.18595 1.60512 1.34624
MA108A-7-fine-anm-00075.dat -0.1322 0.1350 -0.2146 0.2153 -0.1647 0.1849 0.0 0.3 1.311 0.3 1.713 22 0.9851 0.51394 0.23991 0.23120 2.22291 1.03768
MA108A-7-fine-anm-00076.dat -0.1125 0.1093 -0.1331 0.1348 -0.0856 0.0842 0.0 0.2 1.222 0.2 1.213 16 1.0005 0.28653 0.21429 0.15758 1.81831 1.35992
MA108A-7-fine-anm-00077.dat -0.2294 0.2000 -0.1520 0.1620 -0.1150 0.1136 0.0 0.2 1.341 0.2 2.019 12 1.0340 0.46484 0.24007 0.17353 2.67881 1.38348
MA108A-7-fine-anm-00078.dat -0.1220 0.1228 -0.1346 0.1309 -0.1080 0.1288 0.0 0.2 1.220 0.2 1.162 20 1.0400 0.31716 0.23069 0.18394 1.72420 1.25412
MA108A-7-fine-anm-00079.dat -0.1759 0.1968 -0.1797 0.1957 -0.2278 0.2349 0.0 0.4 1.263 0.3 1.415 24 0.9990 0.55112 0.37215 0.22343 2.46664 1.66563
MA108A-7-fine-anm-00080.dat -0.1169 0.1265 -0.1403 0.1269 -0.0793 0.0878 0.0 0.2 1.289 0.2 1.159 20 0.9877 0.27012 0.24674 0.16702 1.61726 1.47728
MA108A-7-fine-anm-00081.dat -0.1233 0.1464 -0.1228 0.1093 -0.0820 0.0856 0.0 0.2 1.317 0.2 1.202 20 0.9986 0.29494 0.22303 0.15252 1.93377 1.46229
MA108A-7-fine-anm-00082.dat -0.1397 0.1264 -0.1457 0.1272 -0.0894 0.1021 0.0 0.2 1.247 0.2 1.128 20 1.0204 0.31193 0.27249 0.19722 1.58161 1.38165
MA108A-7-fine-anm-00083.dat -0.2757 0.2401 -0.2310 0.2132 -0.1910 0.1610 0.0 0.6 1.182 0.4 1.127 30 0.9943 0.54687 0.42024 0.33347 1.63997 1.26023
MA108A-7-fine-anm-00084.dat -0.0927 0.0991 -0.1335 0.1362 -0.0961 0.0948 0.0 0.2 1.287 0.2 1.115 24 1.0316 0.28021 0.24480 0.18552 1.51039 1.31951
MA108A-7-fine-anm-00085.dat -0.0956 0.0979 -0.1302 0.1225 -0.1096 0.1047 0.0 0.2 1.221 0.2 1.130 18 1.0276 0.26499 0.21631 0.16107 1.64515 1.34294
MA108A-7-fine-anm-00086.dat -0.1218 0.1339 -0.1193 0.1200 -0.1205 0.1195 0.0 0.2 1.199 0.2 1.068 20 1.0013 0.29980 0.24633 0.20793 1.44184 1.18469
MA108A-7-fine-anm-00087.dat -0.1745 0.1665 -0.1869 0.1742 -0.1905 0.1602 0.0 0.4 1.187 0.3 1.118 24 0.9687 0.48429 0.32537 0.31149 1.55475 1.04457
MA108A-7-fine-anm-00088.dat -0.1298 0.1330 -0.1357 0.1491 -0.1317 0.1045 0.0 0.2 1.196 0.2 1.092 20 1.0082 0.30613 0.26306 0.22321 1.37149 1.17854
MA108A-7-fine-anm-00089.dat -0.1497 0.1580 -0.1261 0.1505 -0.0988 0.0941 0.0 0.2 1.288 0.2 1.247 20 0.9756 0.33830 0.29017 0.16853 2.00731 1.72171
MA108A-7-fine-anm-00090.dat -0.1625 0.1658 -0.1452 0.1797 -0.1198 0.1158 0.0 0.3 1.181 0.3 1.073 24 1.0317 0.36565 0.35118 0.24286 1.50563 1.44606
MA108A-7-fine-anm-00091.dat -0.1941 0.2014 -0.2041 0.2475 -0.1395 0.1193 0.0 0.3 1.295 0.3 1.895 16 0.9714 0.53171 0.24905 0.19175 2.77287 1.29879
MA108A-7-fine-anm-00092.dat -0.1405 0.1350 -0.1498 0.1539 -0.1035 0.1126 0.0 0.2 1.188 0.2 1.299 18 1.0276 0.37823 0.21880 0.17536 2.15693 1.24773
MA108A-7-fine-anm-00093.dat -0.1611 0.1625 -0.1300 0.1167 -0.1421 0.1681 0.0 0.2 1.299 0.2 1.281 22 1.0491 0.37332 0.27330 0.19028 1.96192 1.43624
MA108A-7-fine-anm-00094.dat -0.1145 0.1192 -0.1916 0.1430 -0.0964 0.0892 0.0 0.2 1.292 0.2 1.582 12 0.9887 0.34747 0.20901 0.16995 2.04457 1.22984
MA108A-7-fine-anm-00095.dat -0.1639 0.1727 -0.1964 0.1683 -0.1774 0.1512 0.0 0.4 1.240 0.3 1.072 26 0.9893 0.39500 0.34938 0.30674 1.28771 1.13899
MA108A-7-fine-anm-00096.dat -0.1300 0.1264 -0.1108 0.1198 -0.1257 0.1096 0.0 0.2 1.228 0.2 1.202 18 0.9539 0.30974 0.25715 0.17576 1.76225 1.46304
MA108A-7-fine-anm-00097.dat -0.1193 0.1409 -0.1307 0.1389 -0.0761 0.0909 0.0 0.2 1.335 0.2 1.146 22 0.9866 0.27563 0.25481 0.16539 1.66656 1.54071
MA108A-7-fine-anm-00098.dat -0.1212 0.1010 -0.1244 0.1101 -0.0980 0.1175 0.0 0.2 1.347 0.2 1.110 22 1.0151 0.26385 0.23797 0.20568 1.28283 1.15700
MA108A-7-fine-anm-00099.dat -0.1355 0.1502 -0.1262 0.1443 -0.0884 0.1006 0.0 0.2 1.266 0.2 1.114 24 0.9717 0.31235 0.25280 0.21394 1.46001 1.18165
MA108A-7-fine-anm-00100.dat -0.1687 0.1491 -0.1252 0.1375 -0.1160 0.0995 0.0 0.2 1.351 0.2 1.226 26 0.9933 0.36295 0.23004 0.19440 1.86703 1.18333
MA108A-7-fine-anm-00101.dat -0.3001 0.2182 -0.1988 0.1722 -0.1677 0.1578 0.0 0.5 1.245 0.3 1.364 22 0.9569 0.56332 0.37745 0.25924 2.17300 1.45599
MA108A-7-fine-anm-00102.dat -0.1071 0.1054 -0.1380 0.1307 -0.0976 0.0935 0.0 0.2 1.231 0.2 1.065 20 1.0041 0.27069 0.22210 0.20563 1.31638 1.08011
MA108A-7-fine-anm-00103.dat -0.1482 0.1346 -0.1478 0.1356 -0.1703 0.1805 0.0 0.3 1.181 0.3 1.152 22 0.9643 0.38751 0.31429 0.22266 1.74031 1.41148
MA108A-7-fine-anm-00104.dat -0.1757 0.1643 -0.1287 0.1236 -0.1460 0.1352 0.0 0.2 1.172 0.3 1.239 14 0.9781 0.37510 0.23564 0.22705 1.65205 1.03782
MA108A-7-fine-anm-00105.dat -0.1459 0.1486 -0.1566 0.1616 -0.1193 0.1158 0.0 0.3 1.313 0.2 1.194 26 1.0240 0.34087 0.30248 0.19016 1.79258 1.59066
MA108A-7-fine-anm-00106.dat -0.1347 0.1562 -0.1428 0.1494 -0.0929 0.0997 0.0 0.2 1.291 0.2 1.248 20 0.9953 0.30428 0.28841 0.15703 1.93767 1.83659
MA108A-7-fine-anm-00107.dat -0.1896 0.2240 -0.1557 0.1641 -0.1503 0.1772 0.0 0.4 1.198 0.3 1.114 24 1.0018 0.42852 0.37022 0.28651 1.49567 1.29220
MA108A-7-fine-anm-00108.dat -0.1116 0.1192 -0.1571 0.1501 -0.1150 0.0997 0.0 0.2 1.300 0.2 1.101 24 1.0338 0.31069 0.24249 0.21914 1.41779 1.10656
MA108A-7-fine-anm-00109.dat -0.1306 0.1385 -0.1282 0.1407 -0.0923 0.0767 0.0 0.2 1.268 0.2 1.224 18 1.0097 0.29485 0.24088 0.15202 1.93953 1.58448
MA108A-7-fine-anm-00110.dat -0.1760 0.1327 -0.1452 0.1230 -0.1531 0.1541 0.0 0.3 1.243 0.3 1.146 20 1.0442 0.34938 0.33445 0.27843 1.25485 1.20123
MA108A-7-fine-anm-00111.dat -0.1508 0.1561 -0.1283 0.1375 -0.1083 0.1065 0.0 0.2 1.219 0.2 1.149 20 1.0317 0.33308 0.27162 0.20296 1.64110 1.33828
MA108A-7-fine-anm-00112.dat -0.1850 0.2014 -0.2285 0.1862 -0.1339 0.1259 0.0 0.3 1.234 0.3 1.424 18 0.9929 0.46746 0.29196 0.20744 2.25343 1.40742
MA108A-7-fine-anm-00113.dat -0.1578 0.1538 -0.1398 0.1459 -0.1649 0.1381 0.0 0.3 1.222 0.3 1.082 26 1.0126 0.37384 0.30168 0.25496 1.46627 1.18327
MA108A-7-fine-anm-00114.dat -0.1445 0.1238 -0.2653 0.2203 -0.1607 0.1653 0.0 0.3 1.259 0.3 1.565 18 1.0016 0.53194 0.26742 0.20907 2.54432 1.27908
MA108A-7-fine-anm-00115.dat -0.1138 0.1233 -0.1351 0.1500 -0.1017 0.1119 0.0 0.2 1.364 0.2 1.261 22 1.0190 0.29862 0.25360 0.14101 2.11773 1.79849
MA108A-7-fine-anm-00116.dat -0.1082 0.1458 -0.1191 0.1398 -0.0738 0.0938 0.0 0.2 1.373 0.2 1.261 22 0.9784 0.30894 0.22791 0.15965 1.93513 1.42759
MA108A-7-fine-anm-00117.dat -0.1548 0.1634 -0.1199 0.1296 -0.1152 0.1229 0.0 0.2 1.241 0.2 1.101 24 1.0030 0.32746 0.27100 0.23945 1.36754 1.13175
MA108A-7-fine-anm-00118.dat -0.1322 0.1194 -0.1006 0.1166 -0.1005 0.0890 0.0 0.2 1.314 0.2 1.135 24 1.0312 0.27166 0.23132 0.17165 1.58267 1.34762
MA108A-7-fine-anm-00119.dat -0.1604 0.1568 -0.1642 0.1515 -0.1530 0.1553 0.0 0.3 1.235 0.3 1.083 28 0.9630 0.38987 0.31718 0.27636 1.41074 1.14772
MA108A-7-fine-anm-00120.dat -0.2023 0.1789 -0.2012 0.2292 -0.1210 0.1185 0.0 0.4 1.238 0.3 1.358 22 0.9968 0.46805 0.29886 0.21636 2.16328 1.38132
MA108A-7-fine-anm-00121.dat -0.1319 0.1198 -0.1279 0.1495 -0.0963 0.0969 0.0 0.2 1.260 0.2 1.131 20 0.9937 0.28197 0.20624 0.18684 1.50921 1.10386
MA108A-7-fine-anm-00122.dat -0.1599 0.1460 -0.1836 0.1848 -0.1142 0.1208 0.0 0.3 1.258 0.3 1.100 28 0.9561 0.38119 0.27957 0.24062 1.58420 1.16188
MA108A-7-fine-anm-00123.dat -0.1411 0.1269 -0.1416 0.1557 -0.0887 0.1005 0.0 0.2 1.254 0.2 1.116 24 1.0059 0.33561 0.25982 0.22322 1.50347 1.16394
MA108A-7-fine-anm-00124.dat -0.1305 0.1278 -0.1372 0.1265 -0.0901 0.0989 0.0 0.2 1.246 0.2 1.122 20 1.0104 0.27392 0.24137 0.20211 1.35528 1.19423
MA108A-7-fine-anm-00125.dat -0.1310 0.1181 -0.1348 0.1440 -0.0871 0.0796 0.0 0.2 1.286 0.2 1.160 20 1.0036 0.29509 0.27746 0.18499 1.59515 1.49987
MA108A-7-fine-anm-00126.dat -0.1237 0.1078 -0.1285 0.1171 -0.1108 0.1069 0.0 0.2 1.240 0.2 1.074 20 0.9570 0.27156 0.24083 0.19633 1.38318 1.22664
MA108A-7-fine-anm-00127.dat -0.1536 0.1470 -0.1435 0.1395 -0.1243 0.1117 0.0 0.2 1.213 0.3 1.078 22 1.0048 0.33100 0.26345 0.25400 1.30316 1.03723
MA108A-7-fine-anm-00128.dat -0.1406 0.1267 -0.1136 0.1176 -0.1034 0.1110 0.0 0.2 1.184 0.2 1.092 18 1.0048 0.30257 0.22459 0.19907 1.51992 1.12821
MA108A-7-fine-anm-00129.dat -0.1265 0.1243 -0.1195 0.1244 -0.1039 0.1093 0.0 0.2 1.279 0.2 1.110 22 1.0298 0.28888 0.25232 0.18837 1.53357 1.33947
MA108A-7-fine-anm-00130.dat -0.0993 0.1118 -0.1443 0.1456 -0.0958 0.0947 0.0 0.2 1.272 0.2 1.187 20 1.0187 0.29639 0.20824 0.18143 1.63369 1.14778
MA108A-7-fine-anm-00131.dat -0.1146 0.1451 -0.1382 0.1332 -0.1016 0.0903 0.0 0.2 1.247 0.2 1.125 20 1.0040 0.27704 0.26895 0.19760 1.40202 1.36104
MA108A-7-fine-anm-00133.dat -0.1730 0.1980 -0.2034 0.1846 -0.1466 0.1354 0.0 0.4 1.216 0.3 1.077 28 1.0312 0.40465 0.38688 0.30067 1.34584 1.28674
MA108A-7-fine-anm-00134.dat -0.1952 0.1777 -0.2336 0.1799 -0.0915 0.1174 0.0 0.3 1.319 0.3 1.589 12 1.0338 0.47304 0.25904 0.21263 2.22470 1.21826
MA108A-7-fine-anm-00135.dat -0.1482 0.1558 -0.2334 0.2704 -0.0911 0.1184 0.0 0.3 1.312 0.3 1.765 16 1.0268 0.50967 0.27728 0.18387 2.77194 1.50802
MA108A-7-fine-anm-00136.dat -0.1088 0.1240 -0.1180 0.1132 -0.0929 0.0985 0.0 0.2 1.249 0.2 1.102 20 0.9908 0.26043 0.23077 0.16447 1.58345 1.40312
MA108A-7-fine-anm-00137.dat -0.1554 0.1764 -0.0987 0.1065 -0.1016 0.1140 0.0 0.2 1.338 0.2 1.365 20 1.0443 0.33899 0.21602 0.16746 2.02429 1.28998
