   0   0        0.6705422521        0.0000000000
   1   1        0.0058261582        0.0008929894
   1   0       -0.0184474087        0.0000000000
   1  -1       -0.0058261582        0.0008929894
   2   2        0.0004717886       -0.0415598990
   2   1       -0.0648727854       -0.0024551501
   2   0       -0.0951230551        0.0000000000
   2  -1        0.0648727854       -0.0024551501
   2  -2        0.0004717886        0.0415598990
   3   3       -0.0297755534        0.0113969412
   3   2        0.0188055708       -0.0123891687
   3   1       -0.0078200452       -0.0040806352
   3   0       -0.0119620138        0.0000000000
   3  -1        0.0078200452       -0.0040806352
   3  -2        0.0188055708        0.0123891687
   3  -3        0.0297755534        0.0113969412
   4   4       -0.0140100831       -0.0102437969
   4   3        0.0044604443        0.0073406960
   4   2        0.0080412385        0.0113218343
   4   1        0.0175576922        0.0069881043
   4   0        0.0027190921        0.0000000000
   4  -1       -0.0175576922        0.0069881043
   4  -2        0.0080412385       -0.0113218343
   4  -3       -0.0044604443        0.0073406960
   4  -4       -0.0140100831        0.0102437969
   5   5        0.0007206818        0.0068468892
   5   4       -0.0029185727       -0.0020663625
   5   3        0.0004156200        0.0020274167
   5   2       -0.0060858496        0.0105727207
   5   1        0.0069988679       -0.0036115178
   5   0        0.0083559958        0.0000000000
   5  -1       -0.0069988679       -0.0036115178
   5  -2       -0.0060858496       -0.0105727207
   5  -3       -0.0004156200        0.0020274167
   5  -4       -0.0029185727        0.0020663625
   5  -5       -0.0007206818        0.0068468892
   6   6        0.0027270198       -0.0008596327
   6   5        0.0035745542        0.0054375427
   6   4        0.0036150932       -0.0003429224
   6   3        0.0010548177       -0.0039258316
   6   2       -0.0046941007       -0.0059617766
   6   1        0.0020017338       -0.0025043358
   6   0        0.0022228393        0.0000000000
   6  -1       -0.0020017338       -0.0025043358
   6  -2       -0.0046941007        0.0059617766
   6  -3       -0.0010548177       -0.0039258316
   6  -4        0.0036150932        0.0003429224
   6  -5       -0.0035745542        0.0054375427
   6  -6        0.0027270198        0.0008596327
   7   7        0.0063172019       -0.0008077474
   7   6       -0.0012440151       -0.0008943984
   7   5        0.0035634684       -0.0014460833
   7   4        0.0046916853       -0.0016249003
   7   3       -0.0017767700       -0.0035148106
   7   2        0.0043107386       -0.0023041087
   7   1       -0.0036370015        0.0037081349
   7   0       -0.0015086331        0.0000000000
   7  -1        0.0036370015        0.0037081349
   7  -2        0.0043107386        0.0023041087
   7  -3        0.0017767700       -0.0035148106
   7  -4        0.0046916853        0.0016249003
   7  -5       -0.0035634684       -0.0014460833
   7  -6       -0.0012440151        0.0008943984
   7  -7       -0.0063172019       -0.0008077474
   8   8       -0.0007348863       -0.0007640071
   8   7       -0.0001183474        0.0018151825
   8   6       -0.0010419094       -0.0030198171
   8   5        0.0019838835       -0.0008700474
   8   4       -0.0032232430        0.0024710864
   8   3        0.0043009475       -0.0013382517
   8   2       -0.0011657135        0.0037541632
   8   1       -0.0075142922       -0.0001448387
   8   0        0.0017051803        0.0000000000
   8  -1        0.0075142922       -0.0001448387
   8  -2       -0.0011657135       -0.0037541632
   8  -3       -0.0043009475       -0.0013382517
   8  -4       -0.0032232430       -0.0024710864
   8  -5       -0.0019838835       -0.0008700474
   8  -6       -0.0010419094        0.0030198171
   8  -7        0.0001183474        0.0018151825
   8  -8       -0.0007348863        0.0007640071
   9   9       -0.0011136214       -0.0005279711
   9   8       -0.0003720987       -0.0004078717
   9   7       -0.0020251152        0.0012942081
   9   6       -0.0017355157       -0.0017594808
   9   5       -0.0005666702        0.0013744524
   9   4       -0.0049516211       -0.0000754005
   9   3        0.0010325477       -0.0009822446
   9   2        0.0027311230        0.0025819754
   9   1       -0.0039032626       -0.0006339846
   9   0       -0.0032531838        0.0000000000
   9  -1        0.0039032626       -0.0006339846
   9  -2        0.0027311230       -0.0025819754
   9  -3       -0.0010325477       -0.0009822446
   9  -4       -0.0049516211        0.0000754005
   9  -5        0.0005666702        0.0013744524
   9  -6       -0.0017355157        0.0017594808
   9  -7        0.0020251152        0.0012942081
   9  -8       -0.0003720987        0.0004078717
   9  -9        0.0011136214       -0.0005279711
  10  10       -0.0002489424        0.0017115547
  10   9       -0.0007179513        0.0000279031
  10   8       -0.0004383237       -0.0008416409
  10   7       -0.0004838380        0.0000789408
  10   6        0.0005415399        0.0010019043
  10   5       -0.0012782176       -0.0005680102
  10   4       -0.0012043039       -0.0024677747
  10   3        0.0006202021        0.0035580867
  10   2        0.0017704840        0.0006953389
  10   1        0.0014394949       -0.0024083124
  10   0       -0.0006790932        0.0000000000
  10  -1       -0.0014394949       -0.0024083124
  10  -2        0.0017704840       -0.0006953389
  10  -3       -0.0006202021        0.0035580867
  10  -4       -0.0012043039        0.0024677747
  10  -5        0.0012782176       -0.0005680102
  10  -6        0.0005415399       -0.0010019043
  10  -7        0.0004838380        0.0000789408
  10  -8       -0.0004383237        0.0008416409
  10  -9        0.0007179513        0.0000279031
  10 -10       -0.0002489424       -0.0017115547
  11  11        0.0015890439        0.0009700535
  11  10       -0.0008073418       -0.0001645308
  11   9       -0.0006976699        0.0011655167
  11   8       -0.0002542676       -0.0016556601
  11   7       -0.0003360592       -0.0008441953
  11   6       -0.0006514062        0.0010476419
  11   5        0.0003870296       -0.0002026682
  11   4        0.0019873795       -0.0000554146
  11   3        0.0010827356        0.0031120577
  11   2       -0.0011737957       -0.0031783636
  11   1       -0.0011696000        0.0010713336
