   0.0   0.0   0.0   0.0   0.0
   0.0   0.0   0.0   0.0   0.0
   0.0   0.0   0.6   0.0   0.0
   0.0   1.8   1.2   0.0   0.0
  63.4  32.3   0.6   0.0   0.0
