Name xlow xhi ylow yhi zlow zhi volume surf._area norm_surf_area Equiv._sph._diam. Itrace Nnn Norm._Gauss_Curvature length(mm) width(mm) thick(mm) L/T W/T
sika-flatt-2-anm-00035.dat -1.1681 1.3560 -1.0186 1.1763 -0.9366 1.2325 4.6 15.8 1.181 2.1 1.123 26 0.9674 2.17694 1.88538 1.45685 1.49428 1.29415
sika-flatt-2-anm-00037.dat -1.6723 1.4416 -1.1210 1.1687 -1.0558 0.9590 6.0 17.9 1.123 2.2 1.166 30 0.9841 2.57783 2.52627 1.79431 1.43667 1.40794
sika-flatt-2-anm-00038.dat -0.8488 0.7877 -0.9120 0.9779 -0.8678 0.8527 2.0 8.6 1.144 1.5 1.111 30 0.9918 3.12105 2.32780 1.93250 1.61503 1.20455
sika-flatt-2-anm-00039.dat -1.3744 1.3158 -1.6338 1.4375 -0.8488 0.9143 5.4 18.8 1.257 2.2 1.279 30 1.0199 1.99071 1.68790 1.47267 1.35177 1.14615
sika-flatt-2-anm-00040.dat -1.2889 1.2106 -1.4041 1.1578 -0.7553 0.7495 3.5 13.8 1.253 1.9 1.280 24 0.9910 3.16676 2.54231 1.47934 2.14065 1.71854
sika-flatt-2-anm-00041.dat -1.1256 0.8951 -1.0494 1.1552 -1.0073 1.2452 4.4 14.9 1.152 2.0 1.103 30 1.0114 2.79700 1.91005 1.48610 1.88211 1.28528
sika-flatt-2-anm-00042.dat -1.0674 1.2233 -1.4740 1.4446 -0.9272 0.9482 4.9 16.7 1.192 2.1 1.264 30 1.0071 2.56549 2.43678 1.83296 1.39964 1.32942
sika-flatt-2-anm-00043.dat -1.2193 1.3312 -1.1392 1.1210 -1.4198 1.4860 6.3 19.1 1.160 2.3 1.136 18 1.0081 3.09534 2.05768 1.90455 1.62523 1.08040
sika-flatt-2-anm-00044.dat -0.9866 1.1746 -1.1658 1.3294 -0.7878 1.0495 3.9 13.5 1.130 1.9 1.090 20 1.0198 2.93321 2.48544 2.18256 1.34393 1.13877
sika-flatt-2-anm-00045.dat -1.1218 1.1845 -0.8802 1.0829 -0.8792 1.1248 3.7 13.0 1.120 1.9 1.077 30 1.0054 2.57622 2.25397 1.82466 1.41189 1.23528
sika-flatt-2-anm-00046.dat -0.9980 0.9295 -1.0973 1.0627 -0.6243 0.6781 1.7 9.6 1.364 1.5 1.321 24 0.9566 2.36391 2.23944 1.58267 1.49362 1.41497
sika-flatt-2-anm-00049.dat -1.0072 0.9546 -1.0599 1.0319 -0.6554 0.7695 2.2 9.4 1.167 1.6 1.153 30 1.0238 2.32229 2.08205 1.09526 2.12031 1.90096
sika-flatt-2-anm-00050.dat -1.1784 1.2161 -1.1865 1.1522 -0.8084 0.9151 3.9 14.3 1.203 1.9 1.150 30 0.9815 2.19316 1.59774 1.48771 1.47419 1.07396
sika-flatt-2-anm-00051.dat -1.0598 1.1544 -1.3999 1.4521 -0.7519 1.0620 4.4 15.7 1.208 2.0 1.142 26 1.0264 2.78902 2.14621 1.65664 1.68354 1.29552
sika-flatt-2-anm-00052.dat -0.8912 1.1341 -0.9549 0.9489 -0.5987 0.6987 2.1 9.3 1.174 1.6 1.154 30 1.0119 2.99148 2.20589 1.86895 1.60062 1.18028
sika-flatt-2-anm-00053.dat -0.9341 0.9614 -0.8733 1.0468 -0.7600 0.8182 2.2 9.8 1.211 1.6 1.149 28 0.9768 2.12950 1.99791 1.24937 1.70445 1.59913
sika-flatt-2-anm-00054.dat -1.3936 1.3814 -0.9787 1.1548 -0.6007 0.6096 3.4 13.7 1.247 1.9 1.347 30 1.0027 2.14129 1.75658 1.51251 1.41572 1.16137
sika-flatt-2-anm-00055.dat -0.8869 0.9066 -0.9169 1.0411 -0.7804 0.9866 2.7 10.7 1.141 1.7 1.091 30 0.9996 2.97438 2.19322 1.16595 2.55103 1.88105
sika-flatt-2-anm-00056.dat -1.0668 1.0856 -0.9693 0.9804 -0.5546 0.7474 2.4 10.1 1.175 1.7 1.134 12 1.0151 2.20588 1.80724 1.75396 1.25766 1.03038
sika-flatt-2-anm-00057.dat -0.7973 0.7212 -0.8202 0.7727 -0.6042 0.6957 1.5 6.7 1.078 1.4 1.040 30 1.0012 2.18115 1.92581 1.29518 1.68405 1.48690
sika-flatt-2-anm-00058.dat -0.8032 0.7976 -1.2005 1.1372 -0.6686 0.7362 2.4 10.3 1.189 1.7 1.221 30 0.9637 1.63787 1.53678 1.40225 1.16803 1.09594
sika-flatt-2-anm-00059.dat -0.4753 0.5718 -1.3287 1.2003 -0.6597 0.9720 1.5 8.9 1.405 1.4 1.623 22 0.9806 2.35813 1.61686 1.45912 1.61613 1.10811
sika-flatt-2-anm-00061.dat -0.9380 1.0117 -1.0690 1.0194 -0.5643 0.5657 2.5 11.2 1.263 1.7 1.279 30 1.0205 2.54682 1.66605 1.05223 2.42041 1.58336
sika-flatt-2-anm-00062.dat -1.2270 1.2012 -1.1284 1.1278 -0.7445 0.8656 3.4 13.0 1.182 1.9 1.191 30 0.9622 2.43949 2.43790 1.12275 2.17278 2.17136
sika-flatt-2-anm-00063.dat -1.1950 1.3228 -0.9075 1.0224 -0.7592 0.7792 2.8 12.5 1.315 1.7 1.311 18 0.9799 2.55249 2.36273 1.52129 1.67785 1.55311
sika-flatt-2-anm-00064.dat -0.9915 1.0480 -1.1564 1.2672 -1.0621 1.0596 4.3 14.2 1.106 2.0 1.097 30 1.0049 2.54111 1.99453 1.70433 1.49097 1.17028
sika-flatt-2-anm-00065.dat -1.0371 0.8395 -0.7873 0.9552 -0.7004 0.8044 1.4 8.1 1.349 1.4 1.360 14 0.9766 2.58764 2.06530 1.83008 1.41395 1.12853
sika-flatt-2-anm-00066.dat -1.7788 1.4549 -1.1546 1.0758 -0.8251 0.9495 4.9 17.2 1.234 2.1 1.320 26 1.0010 2.16113 1.59666 1.17144 1.84485 1.36300
sika-flatt-2-anm-00067.dat -1.2694 1.1956 -1.0827 1.0402 -0.8692 0.8996 3.6 13.2 1.153 1.9 1.139 30 0.9937 3.44262 2.19949 1.79722 1.91552 1.22383
sika-flatt-2-anm-00068.dat -0.8194 0.7323 -0.8038 0.7219 -0.7340 0.7293 1.3 6.7 1.184 1.3 1.197 30 0.9948 2.46418 2.34401 1.60592 1.53443 1.45961
sika-flatt-2-anm-00069.dat -1.5086 1.4714 -1.3237 1.1530 -0.9449 0.8257 5.2 17.4 1.196 2.2 1.195 18 0.9941 1.89257 1.59914 1.02696 1.84289 1.55717
sika-flatt-2-anm-00070.dat -0.6828 0.7696 -0.7481 0.9275 -0.6873 0.9161 1.2 6.6 1.173 1.3 1.144 30 1.0004 3.01905 2.51766 1.66157 1.81699 1.51523
sika-flatt-2-anm-00071.dat -1.3563 1.3110 -1.1446 1.1502 -1.1392 1.1891 4.3 15.0 1.167 2.0 1.188 30 0.9893 1.79546 1.49271 1.13331 1.58427 1.31713
sika-flatt-2-anm-00072.dat -0.9067 0.9565 -1.0964 1.2032 -0.9921 1.0296 3.2 12.9 1.234 1.8 1.235 18 1.0476 2.95492 2.04995 1.63995 1.80184 1.25001
sika-flatt-2-anm-00073.dat -0.8633 0.7327 -0.9006 0.6381 -0.5535 0.6071 1.1 6.2 1.161 1.3 1.126 26 0.9767 2.56500 2.29983 1.46404 1.75200 1.57088
sika-flatt-2-anm-00074.dat -0.9229 0.8896 -0.8423 0.9154 -0.7316 0.8265 2.1 9.0 1.127 1.6 1.053 22 0.9501 1.64930 1.54740 1.16068 1.42098 1.33318
sika-flatt-2-anm-00075.dat -0.8587 0.9279 -1.1740 1.1254 -0.9376 0.9301 2.4 11.0 1.269 1.7 1.164 18 0.9670 1.90671 1.86664 1.45506 1.31040 1.28286
sika-flatt-2-anm-00076.dat -1.1341 1.1393 -1.0178 1.0949 -0.6370 0.7841 2.6 10.9 1.186 1.7 1.165 30 1.0171 2.27608 1.85236 1.45690 1.56227 1.27144
sika-flatt-2-anm-00077.dat -0.7059 0.8627 -0.8287 0.8224 -0.5844 0.7401 1.5 7.3 1.181 1.4 1.123 24 0.9824 2.31683 2.03103 1.32386 1.75006 1.53417
sika-flatt-2-anm-00078.dat -1.0160 0.9861 -1.1293 1.3887 -0.8376 1.0652 4.1 14.4 1.152 2.0 1.092 18 0.9790 1.87739 1.64000 1.25609 1.49464 1.30564
sika-flatt-2-anm-00079.dat -1.2716 1.2836 -1.2953 1.2398 -1.0361 0.9809 5.3 17.4 1.183 2.2 1.132 20 1.0079 2.59687 2.08781 1.97562 1.31446 1.05678
sika-flatt-2-anm-00080.dat -0.9784 1.2841 -1.2892 1.3249 -0.6377 0.7846 3.2 13.5 1.286 1.8 1.213 16 0.9964 2.92345 2.81947 2.01425 1.45138 1.39976
sika-flatt-2-anm-00081.dat -0.8214 0.9814 -1.0212 1.1987 -0.8831 1.2209 3.3 13.1 1.222 1.8 1.148 16 1.0435 2.69089 2.27369 1.54421 1.74256 1.47239
sika-flatt-2-anm-00082.dat -1.0380 1.2799 -1.1249 0.8976 -0.6839 0.8952 2.6 11.1 1.225 1.7 1.265 30 1.0090 2.40336 2.24801 1.89278 1.26975 1.18768
sika-flatt-2-anm-00083.dat -1.2422 1.1564 -1.1092 1.1799 -0.8301 0.7731 3.2 12.5 1.192 1.8 1.105 20 1.0264 2.53060 1.78110 1.41653 1.78648 1.25737
sika-flatt-2-anm-00085.dat -1.1836 0.9791 -0.8431 1.1372 -1.0409 1.0790 3.9 13.9 1.160 2.0 1.102 14 1.0288 2.43924 2.42684 1.57064 1.55302 1.54513
sika-flatt-2-anm-00086.dat -1.1717 0.9351 -1.6896 1.2041 -1.2051 1.0812 5.4 18.2 1.228 2.2 1.093 30 0.9935 2.44108 2.41125 1.90546 1.28110 1.26544
sika-flatt-2-anm-00087.dat -0.8822 1.0060 -0.6925 0.7675 -0.5622 0.6420 1.0 6.5 1.317 1.3 1.362 26 0.9576 3.03620 2.59883 2.34675 1.29379 1.10742
sika-flatt-2-anm-00088.dat -1.5545 1.3169 -1.1975 1.2620 -0.9648 1.0722 5.2 17.0 1.175 2.1 1.150 30 0.9899 1.91061 1.64506 1.01209 1.88779 1.62541
sika-flatt-2-anm-00089.dat -1.2635 1.4244 -1.0645 1.0855 -0.9079 0.9104 4.8 15.6 1.126 2.1 1.166 30 0.9953 2.88370 2.50777 1.93720 1.48859 1.29453
sika-flatt-2-anm-00090.dat -0.7387 0.7763 -1.2750 1.3528 -0.8875 0.9764 2.8 11.5 1.203 1.7 1.323 30 0.9938 2.90879 2.17823 1.75271 1.65960 1.24278
sika-flatt-2-anm-00091.dat -0.7928 0.9925 -1.1102 0.8605 -0.7232 0.8685 2.1 9.5 1.183 1.6 1.135 30 0.9988 2.74760 1.73070 1.28185 2.14346 1.35016
sika-flatt-2-anm-00092.dat -0.7823 0.9038 -1.0071 1.1248 -0.6644 0.7645 1.8 9.2 1.279 1.5 1.290 30 0.9937 2.06287 1.84826 1.56361 1.31930 1.18205
sika-flatt-2-anm-00093.dat -1.3046 1.2269 -1.1345 1.0440 -0.5859 0.6721 2.8 11.8 1.217 1.8 1.270 30 0.9979 2.27839 1.82153 1.24747 1.82640 1.46017
sika-flatt-2-anm-00094.dat -0.9614 0.9877 -0.8727 0.8329 -0.8117 1.0801 2.5 10.2 1.157 1.7 1.112 14 0.9855 2.58333 2.21594 1.20730 2.13976 1.83545
sika-flatt-2-anm-00095.dat -1.4026 1.3898 -1.1481 0.9585 -0.6803 0.7650 3.5 13.5 1.206 1.9 1.332 30 0.9969 2.10380 2.02368 1.52765 1.37715 1.32470
sika-flatt-2-anm-00096.dat -1.6550 1.4287 -1.1182 1.0964 -0.8118 0.7919 3.8 14.7 1.250 1.9 1.317 30 1.0177 2.93077 1.93085 1.50375 1.94898 1.28403
sika-flatt-2-anm-00097.dat -1.1231 1.2527 -1.2311 1.1110 -0.8122 0.8532 3.5 13.0 1.164 1.9 1.184 30 1.0001 3.19871 2.24591 1.42864 2.23898 1.57206
sika-flatt-2-anm-00098.dat -1.3931 1.2266 -1.2217 1.1550 -0.7228 0.8753 4.1 14.3 1.152 2.0 1.201 26 1.0141 2.52272 2.22995 1.34885 1.87028 1.65323
sika-flatt-2-anm-00099.dat -1.0288 1.0432 -0.9651 0.9261 -0.7323 0.8883 3.1 11.6 1.126 1.8 1.068 30 0.9882 2.76928 1.99253 1.67213 1.65614 1.19161
sika-flatt-2-anm-00100.dat -0.9339 1.0580 -0.9640 0.9033 -0.7539 0.9440 2.6 10.7 1.181 1.7 1.098 22 0.9810 2.16171 1.95401 1.56949 1.37733 1.24500
