   0   0        1.3903187116        0.0000000000
   1   1       -0.0582708627        0.0402731510
   1   0        0.0129174243        0.0000000000
   1  -1        0.0582708627        0.0402731510
   2   2        0.0337945316        0.2457739232
   2   1       -0.0142355137       -0.0430205719
   2   0       -0.0224849761        0.0000000000
   2  -1        0.0142355137       -0.0430205719
   2  -2        0.0337945316       -0.2457739232
   3   3        0.0382027505        0.0337137053
   3   2       -0.0247758924       -0.0207242591
   3   1       -0.0726723420       -0.0137567253
   3   0       -0.0572583109        0.0000000000
   3  -1        0.0726723420       -0.0137567253
   3  -2       -0.0247758924        0.0207242591
   3  -3       -0.0382027505        0.0337137053
   4   4       -0.0347108766        0.0531628747
   4   3        0.0183972990       -0.0054784652
   4   2        0.0047679634        0.0162562965
   4   1       -0.0176554647        0.0257558397
   4   0       -0.0195711120        0.0000000000
   4  -1        0.0176554647        0.0257558397
   4  -2        0.0047679634       -0.0162562965
   4  -3       -0.0183972990       -0.0054784652
   4  -4       -0.0347108766       -0.0531628747
   5   5        0.0198554199        0.0208765019
   5   4        0.0289868421       -0.0070809180
   5   3        0.0236512046       -0.0098240151
   5   2       -0.0009180181       -0.0143513830
   5   1       -0.0178161560       -0.0146018749
   5   0       -0.0023696805        0.0000000000
   5  -1        0.0178161560       -0.0146018749
   5  -2       -0.0009180181        0.0143513830
   5  -3       -0.0236512046       -0.0098240151
   5  -4        0.0289868421        0.0070809180
   5  -5       -0.0198554199        0.0208765019
   6   6       -0.0116242762       -0.0011720217
   6   5        0.0138977125       -0.0002189968
   6   4       -0.0007555828        0.0055705761
   6   3       -0.0152114357       -0.0000216127
   6   2        0.0095322424       -0.0138135328
   6   1        0.0064684173        0.0156453826
   6   0       -0.0097836581        0.0000000000
   6  -1       -0.0064684173        0.0156453826
   6  -2        0.0095322424        0.0138135328
   6  -3        0.0152114357       -0.0000216127
   6  -4       -0.0007555828       -0.0055705761
   6  -5       -0.0138977125       -0.0002189968
   6  -6       -0.0116242762        0.0011720217
   7   7        0.0028739352        0.0215034704
   7   6        0.0127171185       -0.0064319906
   7   5        0.0006892416        0.0087464361
   7   4        0.0003721341       -0.0042749946
   7   3        0.0080910720       -0.0141314365
   7   2        0.0204229151       -0.0114941649
   7   1        0.0011854177       -0.0031880907
   7   0       -0.0108952299        0.0000000000
   7  -1       -0.0011854177       -0.0031880907
   7  -2        0.0204229151        0.0114941649
   7  -3       -0.0080910720       -0.0141314365
   7  -4        0.0003721341        0.0042749946
   7  -5       -0.0006892416        0.0087464361
   7  -6        0.0127171185        0.0064319906
   7  -7       -0.0028739352        0.0215034704
   8   8        0.0058059977       -0.0026486018
   8   7        0.0015712248        0.0019991287
   8   6       -0.0055282570        0.0020968957
   8   5       -0.0068702623       -0.0042699453
   8   4        0.0019400082       -0.0018292043
   8   3       -0.0005671958        0.0076863847
   8   2        0.0052616580        0.0067956615
   8   1       -0.0029471257        0.0051460703
   8   0       -0.0124535164        0.0000000000
   8  -1        0.0029471257        0.0051460703
   8  -2        0.0052616580       -0.0067956615
   8  -3        0.0005671958        0.0076863847
   8  -4        0.0019400082        0.0018292043
   8  -5        0.0068702623       -0.0042699453
   8  -6       -0.0055282570       -0.0020968957
   8  -7       -0.0015712248        0.0019991287
   8  -8        0.0058059977        0.0026486018
   9   9        0.0035814266        0.0102741567
   9   8        0.0079934513        0.0101419232
   9   7       -0.0080295559        0.0032287997
   9   6        0.0014763678        0.0011179642
   9   5        0.0002249913       -0.0030288803
   9   4        0.0015495486        0.0134714340
   9   3        0.0012841968       -0.0009147757
   9   2        0.0000197316       -0.0012921780
   9   1        0.0123091644       -0.0113235073
   9   0        0.0074408203        0.0000000000
   9  -1       -0.0123091644       -0.0113235073
   9  -2        0.0000197316        0.0012921780
   9  -3       -0.0012841968       -0.0009147757
   9  -4        0.0015495486       -0.0134714340
   9  -5       -0.0002249913       -0.0030288803
   9  -6        0.0014763678       -0.0011179642
   9  -7        0.0080295559        0.0032287997
   9  -8        0.0079934513       -0.0101419232
   9  -9       -0.0035814266        0.0102741567
  10  10        0.0018760753        0.0018026365
  10   9        0.0084912526       -0.0034532944
  10   8       -0.0032463753        0.0039527084
  10   7       -0.0034339842        0.0000172674
  10   6        0.0066590285       -0.0102947370
  10   5       -0.0055174335        0.0051716336
  10   4        0.0010298780       -0.0041965942
  10   3       -0.0047180986       -0.0030178593
  10   2       -0.0010030736        0.0000438072
  10   1        0.0005545746        0.0039201439
  10   0       -0.0114115251        0.0000000000
  10  -1       -0.0005545746        0.0039201439
  10  -2       -0.0010030736       -0.0000438072
  10  -3        0.0047180986       -0.0030178593
  10  -4        0.0010298780        0.0041965942
  10  -5        0.0055174335        0.0051716336
  10  -6        0.0066590285        0.0102947370
  10  -7        0.0034339842        0.0000172674
  10  -8       -0.0032463753       -0.0039527084
  10  -9       -0.0084912526       -0.0034532944
  10 -10        0.0018760753       -0.0018026365
  11  11       -0.0064687835        0.0058652104
  11  10        0.0037551079       -0.0039487976
  11   9        0.0019882603        0.0005689153
  11   8       -0.0026416764        0.0033633051
  11   7        0.0036027501       -0.0039606876
  11   6        0.0007497082       -0.0016313394
  11   5       -0.0007704190       -0.0072466354
  11   4       -0.0015174372        0.0013704366
  11   3        0.0026115918        0.0056991511
  11   2       -0.0059031430        0.0000955284
  11   1       -0.0025602929       -0.0011018093
  11   0        0.0159740307        0.0000000000
  11  -1        0.0025602929       -0.0011018093
  11  -2       -0.0059031430       -0.0000955284
  11  -3       -0.0026115918        0.0056991511
  11  -4       -0.0015174372       -0.0013704366
  11  -5        0.0007704190       -0.0072466354
  11  -6        0.0007497082        0.0016313394
  11  -7       -0.0036027501       -0.0039606876
  11  -8       -0.0026416764       -0.0033633051
  11  -9       -0.0019882603        0.0005689153
  11 -10        0.0037551079        0.0039487976
  11 -11        0.0064687835        0.0058652104
  12  12       -0.0002231112        0.0016307045
  12  11        0.0026287366       -0.0010072139
  12  10       -0.0022517782        0.0002086754
  12   9       -0.0022579353       -0.0019790728
  12   8        0.0015638293        0.0035423172
  12   7        0.0050166394       -0.0015893684
  12   6       -0.0039301910       -0.0041520651
  12   5       -0.0010187855        0.0042966494
  12   4        0.0047115902        0.0032296886
  12   3       -0.0061565773       -0.0013940505
  12   2       -0.0085327427        0.0027346825
  12   1        0.0005714222        0.0011879542
  12   0        0.0049421176        0.0000000000
  12  -1       -0.0005714222        0.0011879542
  12  -2       -0.0085327427       -0.0027346825
  12  -3        0.0061565773       -0.0013940505
  12  -4        0.0047115902       -0.0032296886
  12  -5        0.0010187855        0.0042966494
  12  -6       -0.0039301910        0.0041520651
  12  -7       -0.0050166394       -0.0015893684
  12  -8        0.0015638293       -0.0035423172
  12  -9        0.0022579353       -0.0019790728
  12 -10       -0.0022517782       -0.0002086754
  12 -11       -0.0026287366       -0.0010072139
  12 -12       -0.0002231112       -0.0016307045
  13  13       -0.0024941293        0.0048089522
  13  12        0.0011340001       -0.0014330714
  13  11       -0.0012904906        0.0056091395
  13  10       -0.0057727025        0.0000701489
  13   9       -0.0013677364       -0.0004438186
  13   8        0.0010642649        0.0024227665
  13   7        0.0014958038       -0.0004518349
  13   6       -0.0002543229       -0.0002685128
  13   5        0.0030618043       -0.0008816616
  13   4       -0.0009382509       -0.0035616148
  13   3       -0.0020536405       -0.0007880928
  13   2        0.0016619518       -0.0014909481
  13   1        0.0026553584        0.0009890275
  13   0        0.0006698488        0.0000000000
  13  -1       -0.0026553584        0.0009890275
  13  -2        0.0016619518        0.0014909481
  13  -3        0.0020536405       -0.0007880928
  13  -4       -0.0009382509        0.0035616148
  13  -5       -0.0030618043       -0.0008816616
  13  -6       -0.0002543229        0.0002685128
  13  -7       -0.0014958038       -0.0004518349
  13  -8        0.0010642649       -0.0024227665
  13  -9        0.0013677364       -0.0004438186
  13 -10       -0.0057727025       -0.0000701489
  13 -11        0.0012904906        0.0056091395
  13 -12        0.0011340001        0.0014330714
  13 -13        0.0024941293        0.0048089522
  14  14        0.0059326769       -0.0000776750
  14  13        0.0020049731        0.0023869022
  14  12        0.0005552585        0.0019786208
  14  11       -0.0029078335       -0.0055327467
  14  10        0.0075383529       -0.0015090009
  14   9       -0.0001933966        0.0025107585
  14   8        0.0021297744       -0.0057498658
  14   7       -0.0021675630       -0.0006326253
  14   6       -0.0023815210       -0.0015629650
  14   5       -0.0034756297       -0.0066937468
  14   4       -0.0010337931       -0.0038370908
  14   3        0.0060266149        0.0010583735
  14   2       -0.0017257564       -0.0010100077
  14   1       -0.0055389011       -0.0019475271
  14   0       -0.0009998255        0.0000000000
  14  -1        0.0055389011       -0.0019475271
  14  -2       -0.0017257564        0.0010100077
  14  -3       -0.0060266149        0.0010583735
  14  -4       -0.0010337931        0.0038370908
  14  -5        0.0034756297       -0.0066937468
  14  -6       -0.0023815210        0.0015629650
  14  -7        0.0021675630       -0.0006326253
  14  -8        0.0021297744        0.0057498658
  14  -9        0.0001933966        0.0025107585
  14 -10        0.0075383529        0.0015090009
  14 -11        0.0029078335       -0.0055327467
  14 -12        0.0005552585       -0.0019786208
  14 -13       -0.0020049731        0.0023869022
  14 -14        0.0059326769        0.0000776750
  15  15        0.0062212609       -0.0002289677
  15  14        0.0039626356        0.0023718546
  15  13       -0.0032614858        0.0003170339
  15  12       -0.0028972415       -0.0084628108
  15  11        0.0070110339        0.0023681710
  15  10       -0.0035282506        0.0048798067
  15   9       -0.0075104505        0.0002342531
  15   8       -0.0031495269       -0.0025424275
  15   7        0.0051752884        0.0034166118
  15   6        0.0019526646        0.0007825373
  15   5       -0.0048800728        0.0036356680
  15   4        0.0039216706        0.0038761570
  15   3        0.0056068138        0.0004513477
  15   2       -0.0001875605        0.0012286814
  15   1       -0.0035136132        0.0041873235
  15   0        0.0065380691        0.0000000000
  15  -1        0.0035136132        0.0041873235
  15  -2       -0.0001875605       -0.0012286814
  15  -3       -0.0056068138        0.0004513477
  15  -4        0.0039216706       -0.0038761570
  15  -5        0.0048800728        0.0036356680
  15  -6        0.0019526646       -0.0007825373
  15  -7       -0.0051752884        0.0034166118
  15  -8       -0.0031495269        0.0025424275
  15  -9        0.0075104505        0.0002342531
