sika-cement07-anm-00001.dat,-21.1486,21.8329,-20.1537,23.0021,-24.5070,21.9932,30297.3872,5678.4257,1.208,38.67843,1.146,24,1.02268,54.462997,44.391556,33.005078,1.650140,1.344992
sika-cement07-anm-00002.dat,-20.0475,20.9449,-27.3467,24.0138,-24.1422,27.8981,42069.0561,6973.3660,1.192,43.15072,1.142,28,1.01093,60.828798,49.459445,42.259910,1.439397,1.170363
sika-cement07-anm-00003.dat,-16.3698,17.5629,-10.1884,12.3932,-15.6113,10.9661,6434.3313,2073.4607,1.239,23.07641,1.229,26,0.97379,34.968427,27.360596,18.238522,1.917284,1.500154
sika-cement07-anm-00004.dat,-16.0218,20.8909,-19.7471,18.1242,-17.3609,17.2816,15145.5072,3743.7424,1.265,30.69694,1.194,24,1.03867,44.917598,36.234134,26.083126,1.722094,1.389179
sika-cement07-anm-00005.dat,-22.9075,26.6133,-25.3858,30.1776,-22.3823,21.2670,35174.2671,6449.9512,1.242,40.65140,1.172,20,1.00347,59.839650,47.470210,37.026038,1.616151,1.282076
sika-cement07-anm-00006.dat,-16.4134,18.6645,-15.6380,14.3529,-20.4985,17.2551,12082.0073,3362.7160,1.321,28.46952,1.265,28,1.02767,45.881986,36.990691,21.410251,2.142991,1.727709
sika-cement07-anm-00007.dat,-47.5349,46.6975,-36.2431,30.1458,-52.6520,54.6672,210961.1147,22597.1181,1.319,73.85863,1.422,28,0.97578,114.079189,95.212948,49.391272,2.309703,1.927728
sika-cement07-anm-00008.dat,-20.2355,16.9681,-10.4129,14.7043,-15.0317,15.6233,10454.8899,2796.1138,1.209,27.12941,1.195,26,0.99872,38.190345,33.323586,20.631662,1.851055,1.615167
sika-cement07-anm-00009.dat,-17.0745,18.5081,-24.4101,21.3308,-23.7265,22.5873,26178.0361,4985.8608,1.169,36.83942,1.126,28,0.99746,50.029098,44.080358,31.376599,1.594472,1.404880
sika-cement07-anm-00010.dat,-19.2747,16.0337,-18.1891,16.8341,-18.6620,16.4890,13002.1760,3219.0308,1.204,29.17466,1.175,28,1.00039,42.016102,36.031388,23.504722,1.787560,1.532943
sika-cement07-anm-00011.dat,-14.9565,14.7595,-18.1365,19.5393,-20.0306,23.9856,20474.8660,4364.5880,1.206,33.94226,1.107,24,0.98731,45.478352,39.390503,27.919706,1.628898,1.410849
sika-cement07-anm-00012.dat,-22.6966,21.4475,-24.3845,25.8659,-28.1940,29.0586,39467.4613,6955.4065,1.241,42.24223,1.212,22,1.00939,60.161396,48.485813,35.753515,1.682671,1.356113
