MA114AE-2-coarse-anm-00001.dat -8.7100 9.4810 -13.6450 12.4175 -12.5327 12.6515 3832.1 1502.2 1.268 19.4 1.370 30 0.9765 29.80666 27.42202 10.95419 2.72103 2.50334
MA114AE-2-coarse-anm-00002.dat -14.5279 13.4887 -10.2575 9.1276 -11.8405 11.7098 4583.6 1603.8 1.202 20.6 1.153 30 0.9568 28.15446 23.42062 19.67822 1.43074 1.19018
MA114AE-2-coarse-anm-00003.dat -13.9780 10.8746 -17.8999 14.7227 -11.7357 11.3321 5909.0 2062.2 1.305 22.4 1.481 16 1.0203 35.55683 21.92277 19.70558 1.80440 1.11252
MA114AE-2-coarse-anm-00004.dat -14.9863 13.6189 -11.0929 9.8484 -11.0303 15.0970 4359.5 1665.4 1.290 20.3 1.295 26 1.0254 30.19237 26.70462 17.21948 1.75338 1.55084
MA114AE-2-coarse-anm-00005.dat -12.1403 13.5242 -14.1600 14.8895 -9.5243 7.7503 4561.9 1638.1 1.231 20.6 1.202 30 0.9956 30.20419 23.50765 20.00632 1.50973 1.17501
MA114AE-2-coarse-anm-00006.dat -14.4475 13.1269 -19.2237 18.5369 -5.2621 7.9914 4961.7 1953.9 1.389 21.2 1.630 30 0.9816 38.72508 26.56419 12.61177 3.07055 2.10630
MA114AE-2-coarse-anm-00008.dat -13.8102 11.0922 -11.0758 13.4030 -19.0395 14.0445 7891.2 2305.9 1.203 24.7 1.192 30 1.0020 39.23748 27.94604 20.95023 1.87289 1.33393
MA114AE-2-coarse-anm-00010.dat -18.4980 17.3728 -12.2369 12.4503 -10.2939 9.9991 5205.3 1863.7 1.283 21.5 1.561 14 0.9982 39.47413 20.99719 13.04231 3.02662 1.60993
MA114AE-2-coarse-anm-00011.dat -11.2738 11.0469 -8.4012 10.1136 -11.9544 13.2154 3419.0 1430.1 1.303 18.7 1.384 24 1.0212 29.39009 24.68399 10.55012 2.78576 2.33969
MA114AE-2-coarse-anm-00013.dat -17.4733 17.0384 -13.9581 17.9966 -5.7174 7.5539 5473.6 2028.2 1.350 21.9 1.615 14 0.9840 35.26582 31.91624 13.01092 2.71048 2.45303
MA114AE-2-coarse-anm-00015.dat -15.6505 15.6053 -14.8170 11.8342 -5.0963 6.2546 3216.2 1566.3 1.487 18.3 1.780 20 1.0036 37.48520 25.75659 10.12873 3.70088 2.54293
MA114AE-2-coarse-anm-00017.dat -16.1279 15.2633 -13.1009 14.5360 -7.8659 8.8005 5476.2 1885.9 1.255 21.9 1.266 30 0.9966 35.76676 27.75794 16.42702 2.17731 1.68977
MA114AE-2-coarse-anm-00018.dat -12.3475 10.3229 -13.3506 10.7172 -7.0348 11.4680 3901.2 1516.3 1.265 19.5 1.239 30 1.0236 29.79000 24.17280 17.65334 1.68750 1.36930
MA114AE-2-coarse-anm-00020.dat -5.2962 6.3900 -9.7226 11.2842 -8.4190 9.5643 1345.8 755.9 1.282 13.7 1.361 30 0.9598 20.51397 18.95479 8.70989 2.35525 2.17624
MA114AE-2-coarse-anm-00021.dat -4.6617 4.9882 -10.1743 9.9253 -12.9259 13.5584 1949.7 1010.3 1.339 15.5 1.734 16 0.9811 29.23229 16.71948 8.95004 3.26616 1.86809
MA114AE-2-coarse-anm-00022.dat -13.5210 11.6129 -13.1051 11.5447 -7.6389 7.3081 2920.1 1243.5 1.259 17.7 1.406 28 0.9838 29.73171 20.11913 15.18826 1.95755 1.32465
