Name xlow xhi ylow yhi zlow zhi volume surf._area norm_surf_area Equiv._sph._diam. Itrace Nnn Norm._Gauss_Curvature length(mm) width(mm) thick(mm) L/T W/T
MA120E1-anm-00032.dat -9.9652 10.9047 -7.3399 7.7863 -4.5256 6.3398 1104.7 653.7 1.265 12.8 1.292 30 1.0116 27.84088 14.73051 11.65603 2.38854 1.26377
MA120E1-anm-00033.dat -6.9658 6.2527 -7.8988 7.4692 -4.3952 7.1495 586.5 435.1 1.284 10.4 1.509 30 1.0020 15.38474 11.24270 3.62004 4.24988 3.10569
MA120E1-anm-00034.dat -12.6572 10.4498 -11.1063 12.8462 -5.8547 6.3317 2736.5 1212.4 1.281 17.4 1.364 18 1.0189 25.77423 19.34153 8.81533 2.92380 2.19408
MA120E1-anm-00035.dat -8.3021 8.0183 -6.7544 8.2498 -5.9408 6.0516 1150.3 623.7 1.175 13.0 1.157 28 1.0477 34.96650 21.31104 14.49679 2.41202 1.47005
MA120E1-anm-00036.dat -7.4637 8.8197 -7.3678 7.4717 -3.2190 3.7023 610.6 475.5 1.366 10.5 1.529 30 0.9703 25.07643 20.62892 15.18900 1.65096 1.35815
MA120E1-anm-00037.dat -6.9672 8.0695 -8.6340 8.3584 -5.6439 6.2956 1201.9 613.7 1.123 13.2 1.104 30 0.9919 22.42487 15.95714 12.98350 1.72718 1.22903
MA120E1-anm-00038.dat -9.4149 7.4538 -8.4312 8.4198 -4.3919 5.0928 1015.4 592.2 1.212 12.5 1.208 30 0.9940 19.25380 14.29625 4.70810 4.08951 3.03652
MA120E1-anm-00039.dat -7.4957 6.2862 -8.4393 9.3068 -4.2470 6.0091 1115.6 638.6 1.228 12.9 1.277 30 1.0176 25.71038 17.41836 9.87204 2.60437 1.76441
MA120E1-anm-00040.dat -7.0279 6.4301 -11.7055 11.4201 -3.4237 4.2513 998.9 635.5 1.315 12.4 1.635 30 1.0000 19.80251 15.39725 5.74882 3.44462 2.67833
MA120E1-anm-00041.dat -7.7275 10.3914 -10.0992 11.3954 -6.8136 9.0158 2469.9 1073.8 1.215 16.8 1.177 16 0.9884 13.75160 9.39982 6.83286 2.01257 1.37568
MA120E1-anm-00042.dat -11.5140 10.8210 -11.2456 12.2549 -6.0422 6.5751 2033.7 969.8 1.249 15.7 1.581 30 0.9809 18.65362 14.14399 9.18154 2.03164 1.54048
MA120E1-anm-00043.dat -6.4346 5.5342 -7.8767 7.7933 -2.0882 2.3373 285.9 315.7 1.504 8.2 2.029 26 1.0104 17.14349 13.72486 5.88763 2.91178 2.33113
MA120E1-anm-00044.dat -12.3453 9.3775 -10.6858 12.6417 -5.8474 7.5685 1691.9 974.8 1.420 14.8 1.604 28 0.9676 24.09083 18.69130 13.75844 1.75099 1.35853
MA120E1-anm-00045.dat -8.3254 9.9979 -16.0968 16.3841 -6.4840 7.9630 3944.9 1511.7 1.252 19.6 1.413 30 1.0111 23.64150 20.68093 13.06823 1.80908 1.58254
MA120E1-anm-00046.dat -13.5117 10.4293 -9.3641 11.1555 -7.9119 7.2464 2773.6 1152.7 1.207 17.4 1.198 30 1.0047 16.28581 12.80236 8.01609 2.03164 1.59708
MA120E1-anm-00048.dat -9.7478 8.2531 -9.5534 10.5806 -5.4170 8.2076 1636.6 858.2 1.278 14.6 1.283 30 1.0030 29.90309 18.35641 8.95358 3.33979 2.05018
MA120E1-anm-00049.dat -7.5764 7.9661 -7.9849 7.5011 -3.2852 3.9083 485.8 433.8 1.452 9.8 1.682 30 0.9617 29.73672 19.16333 14.99542 1.98305 1.27795
MA120E1-anm-00050.dat -12.5374 13.0152 -7.9981 8.2459 -7.2198 7.6256 1808.3 919.3 1.281 15.1 1.420 30 1.0032 15.74026 11.90635 8.46451 1.85956 1.40662
MA120E1-anm-00051.dat -6.0735 9.4514 -11.6269 7.6357 -3.4531 2.9253 637.0 504.2 1.408 10.7 1.645 28 0.9605 20.28866 17.73368 8.90421 2.27855 1.99161
MA120E1-anm-00052.dat -4.1319 4.7227 -6.0214 7.1061 -3.2600 3.7665 322.6 294.6 1.295 8.5 1.435 30 0.9998 16.29434 15.79661 7.72524 2.10924 2.04481
MA120E1-anm-00053.dat -8.5864 5.3751 -8.8282 9.5687 -4.9027 4.4305 801.9 520.9 1.248 11.5 1.270 30 1.0192 18.78115 7.81799 5.08183 3.69575 1.53842
MA120E1-anm-00054.dat -9.0754 7.3100 -6.8534 5.6396 -3.6453 3.4279 578.7 434.6 1.294 10.3 1.469 30 0.9946 22.77901 13.93484 10.68333 2.13220 1.30435
MA120E1-anm-00055.dat -10.4282 11.4241 -11.7247 10.4290 -6.8179 7.9568 2198.1 994.9 1.217 16.1 1.211 30 1.0078 24.84398 17.62921 12.99574 1.91170 1.35654
MA120E1-anm-00056.dat -11.4619 8.9981 -12.0241 11.4434 -5.1638 7.5787 2411.0 1052.6 1.211 16.6 1.254 30 0.9940 23.90739 14.43535 9.85128 2.42683 1.46533
MA120E1-anm-00057.dat -6.1213 7.5166 -7.9640 7.9789 -3.9261 3.7481 744.1 476.9 1.201 11.2 1.231 30 0.9842 27.08763 22.27803 17.37431 1.55906 1.28224
MA120E1-anm-00058.dat -14.0030 11.9793 -11.6579 10.8930 -4.9527 4.4302 2028.4 1074.7 1.387 15.7 1.800 30 0.9989 13.03741 12.21545 7.87880 1.65474 1.55042
MA120E1-anm-00059.dat -13.9677 15.0989 -7.7579 9.9787 -6.9903 8.1824 3189.8 1275.9 1.218 18.3 1.288 30 1.0090 19.54852 13.77049 8.92890 2.18935 1.54224
MA120E1-anm-00060.dat -8.1521 5.6939 -6.3042 5.2910 -3.8763 5.1824 517.9 389.8 1.250 10.0 1.298 30 0.9954 20.68364 18.60094 14.73935 1.40329 1.26199
MA120E1-anm-00061.dat -9.6529 10.2558 -8.6575 7.6602 -3.8890 5.2677 1277.1 703.7 1.236 13.5 1.347 30 0.9993 19.70055 19.12383 8.04309 2.44938 2.37767
MA120E1-anm-00062.dat -8.1539 7.4066 -7.3890 8.6851 -3.5963 4.3362 642.3 452.2 1.256 10.7 1.317 30 0.9949 20.25325 13.58806 10.98728 1.84334 1.23671
MA120E1-anm-00063.dat -6.7939 6.0927 -6.1832 8.7455 -3.5960 3.3639 290.8 304.4 1.434 8.2 2.108 22 0.9687 11.87093 9.69701 4.39121 2.70334 2.20828
MA120E1-anm-00064.dat -11.3639 11.0686 -7.1945 7.0364 -5.7866 5.1865 1415.5 744.2 1.221 13.9 1.329 30 1.0130 25.14801 14.63091 9.65441 2.60482 1.51546
MA120E1-anm-00065.dat -7.4553 12.0240 -13.6235 9.9011 -6.1902 8.6502 1747.4 943.6 1.345 14.9 1.431 30 0.9858 19.03146 10.66314 6.93316 2.74499 1.53799
MA120E1-anm-00066.dat -8.0389 7.0234 -12.8779 10.1499 -4.1028 6.2175 1175.3 711.0 1.320 13.1 1.467 20 1.0255 12.96319 9.82893 9.12943 1.41994 1.07662
MA120E1-anm-00067.dat -9.6515 8.8113 -11.9115 13.7794 -7.9207 12.0670 3419.9 1328.3 1.210 18.7 1.200 30 1.0037 25.56817 23.27094 13.46077 1.89946 1.72880
MA120E1-anm-00068.dat -6.0093 5.0288 -5.9641 6.7904 -4.3673 4.3759 484.1 357.7 1.200 9.7 1.177 30 1.0012 21.15896 18.75915 6.30427 3.35629 2.97563
MA120E1-anm-00069.dat -7.0736 7.5750 -10.0611 7.9304 -3.6509 5.0721 923.9 553.0 1.206 12.1 1.279 30 1.0050 16.20945 12.30352 6.12489 2.64649 2.00877
MA120E1-anm-00070.dat -7.9303 10.9160 -9.1434 10.0346 -7.6115 7.1746 2092.7 923.5 1.167 15.9 1.133 30 0.9793 15.52990 12.37732 10.09209 1.53882 1.22644
MA120E1-anm-00071.dat -9.8108 9.2679 -10.1965 9.0876 -3.7636 4.7994 1046.4 672.3 1.349 12.6 1.437 30 1.0000 14.23893 11.51330 6.30002 2.26014 1.82750
MA120E1-anm-00072.dat -8.5786 9.6076 -6.4954 7.9717 -4.6879 6.8058 968.6 577.2 1.219 12.3 1.241 30 1.0004 23.50325 15.15683 9.81279 2.39517 1.54460
MA120E1-anm-00073.dat -5.6771 4.1104 -4.4428 5.1439 -2.4438 2.3303 141.7 175.9 1.338 6.5 1.541 30 0.9983 22.23092 10.74061 8.21186 2.70717 1.30794
MA120E1-anm-00074.dat -6.3134 8.6249 -13.5587 11.3742 -4.1431 5.3305 1296.3 754.0 1.311 13.5 1.513 30 1.0264 21.62000 17.51441 15.21164 1.42128 1.15138
MA120E1-anm-00075.dat -7.4854 7.9966 -8.0893 6.5841 -3.9322 4.1373 663.3 467.3 1.271 10.8 1.473 30 1.0022 22.51319 16.14817 5.29639 4.25066 3.04890
MA120E1-anm-00076.dat -4.6547 4.5825 -6.9402 5.6480 -3.9794 5.0505 339.7 289.3 1.229 8.7 1.205 30 0.9800 16.15238 11.27938 10.26109 1.57414 1.09924
