MA111-7-coarse-anm-00037.dat -9.7088 7.9582 -11.0903 9.7081 -12.1900 9.8189 2816.0 1174.4 1.218 17.5 1.199 24 1.0002 24.29319 22.76988 14.74332 1.64774 1.54442
MA111-7-coarse-anm-00038.dat -3.3761 3.4774 -7.2038 4.9124 -14.1405 10.5177 724.3 555.3 1.424 11.1 2.494 28 1.0283 25.21936 9.49631 7.50914 3.35849 1.26463
MA111-7-coarse-anm-00039.dat -5.3587 5.4572 -6.4175 5.7825 -13.2516 11.9729 1608.2 851.0 1.282 14.5 1.630 30 0.9841 25.63831 13.81910 10.18727 2.51670 1.35651
MA111-7-coarse-anm-00040.dat -9.1901 10.4650 -6.7235 7.4490 -12.2138 9.7410 2424.5 1071.9 1.228 16.7 1.214 30 1.0146 24.89386 18.05829 14.94845 1.66531 1.20804
MA111-7-coarse-anm-00041.dat -8.8007 9.2162 -8.1352 9.1176 -14.1307 11.5777 3327.1 1305.1 1.211 18.5 1.268 30 0.9754 28.05969 19.88209 15.95789 1.75836 1.24591
MA111-7-coarse-anm-00042.dat -12.1914 7.8138 -7.7750 8.5793 -13.6491 12.3799 3093.7 1281.8 1.248 18.1 1.327 30 0.9976 28.39804 23.94105 11.26541 2.52082 2.12518
MA111-7-coarse-anm-00043.dat -7.1246 8.2603 -3.9021 3.8937 -12.3946 11.6516 1059.5 696.1 1.385 12.6 1.672 24 1.0454 23.99911 15.76142 6.81001 3.52409 2.31445
MA111-7-coarse-anm-00044.dat -10.8616 12.0699 -7.9550 7.5784 -13.3710 12.0173 3711.2 1408.6 1.215 19.2 1.191 30 1.0312 28.02517 25.60237 13.38965 2.09305 1.91210
MA111-7-coarse-anm-00045.dat -8.3137 6.9342 -8.8012 8.9724 -6.8523 9.7812 1842.2 848.3 1.167 15.2 1.121 30 0.9977 20.17041 18.14899 16.12805 1.25064 1.12531
MA111-7-coarse-anm-00046.dat -6.3666 6.4387 -7.3524 8.9495 -13.4124 12.2104 1888.6 939.6 1.272 15.3 1.383 28 0.9937 26.02486 15.80287 12.61558 2.06291 1.25265
