MA111-7-coarse-anm-00201.dat            3.61       -0.76       0.918      -0.866         7.6      -0.184      -0.392       0.596        5.88       0.844       0.475       0.811       0.516          15        12.7        9.51        12.7        9.51       0.689       0.968        0.78       0.754       0.984
MA111-7-coarse-anm-00202.dat             1.9       -2.02      -0.798       0.705        4.98       0.548      -0.398       0.492        6.21        0.79       0.382       0.736       0.462        9.96        6.88        5.58        6.88        5.58       0.674       0.954       0.769       0.725       0.973
MA111-7-coarse-anm-00203.dat            2.29       -1.44       0.182      -0.576        5.32       0.172      -0.366       0.431        5.75       0.832       0.431       0.791       0.474        10.6         7.7        5.67         7.7        5.67       0.628       0.946       0.734       0.689       0.971
MA111-7-coarse-anm-00204.dat            2.24       -1.23      -0.679      -0.362        8.29        0.69           0      -0.379        6.56       0.734       0.271       0.648       0.459        16.6        8.89        4.87        8.89        4.87       0.401       0.817       0.543       0.433       0.895
MA111-7-coarse-anm-00206.dat            2.32      -0.245      -0.178      0.0383        4.64       0.108       0.333      -0.329        5.91       0.837         0.5       0.814       0.397        9.16        7.02        6.62        6.88        6.43       0.811       0.981       0.869       0.848       0.989
MA111-7-coarse-anm-00207.dat            4.06      -0.109       0.573       0.483        8.17       0.124      -0.648      -0.703        5.88       0.842       0.496       0.816       0.493        15.8        13.1        10.1        13.1        10.1       0.701        0.97       0.789       0.763       0.985
MA111-7-coarse-anm-00208.dat            2.75        0.96        0.38      -0.486        10.8      -0.958    1.17e-16       0.696        6.63       0.752       0.254       0.669       0.493        21.7        11.9           6        11.9           6       0.374       0.798       0.519       0.408       0.889
MA111-7-coarse-anm-00209.dat            3.31        1.27           0       0.161         7.3      -0.221       0.469      -0.376        6.12       0.815       0.453       0.782       0.464        14.5          12        8.57          12        8.57       0.648       0.957       0.749       0.716        0.98
MA111-7-coarse-anm-00210.dat            2.14      -0.476       0.575    4.57e-17        4.76     -0.0723      -0.379      0.0736        5.95       0.821       0.449       0.795       0.363         9.2        7.73        5.72        7.68        5.72        0.68       0.966       0.773       0.746       0.983
MA111-7-coarse-anm-00211.dat            3.58       0.321       0.301       -1.11        9.52       0.412      -0.387      0.0714        5.98       0.823       0.376       0.775       0.535          19        14.8        9.16        14.8        8.75       0.523       0.909       0.649       0.592       0.958
MA111-7-coarse-anm-00212.dat            1.83        2.99      -0.377       -0.38        7.88       0.212      0.0545       0.465        7.43       0.669       0.232       0.569       0.457        15.8         8.8        4.13         8.8        4.13       0.351        0.78       0.498       0.386       0.883
MA111-7-coarse-anm-00213.dat            2.63        2.44      -0.309       0.155        7.09       0.104       0.321       0.465        6.04       0.811       0.371       0.753       0.506        14.2          12        5.65          12         5.7       0.437       0.862       0.576       0.508       0.943
MA111-7-coarse-anm-00215.dat            1.84      -0.151       0.464       0.268        4.88       0.284      -0.874      -0.364         6.4       0.774       0.378       0.719       0.447        9.64        7.59        4.43        7.55        4.38       0.514       0.905       0.641       0.584       0.957
MA111-7-coarse-anm-00216.dat            2.93       -2.45       0.972      -0.503        7.98      -0.543        0.14       0.408        6.41       0.766       0.367       0.701       0.499        15.6        14.1        6.39        13.9         6.5        0.44       0.865       0.579       0.513       0.945
MA111-7-coarse-anm-00217.dat            1.98       0.349       -1.83       0.235        7.05     -0.0636        1.01      -0.838        6.71       0.742        0.28       0.673       0.496        14.1        10.7        4.37        10.7        4.37       0.356       0.795       0.502       0.415       0.913
MA111-7-coarse-anm-00219.dat            2.79        1.73      -0.218       0.109        5.96      -0.325      -0.691        0.42        5.73       0.868       0.468       0.837       0.496        11.9        8.88        6.83        8.42        7.51       0.749       0.969       0.825       0.792       0.981
MA111-7-coarse-anm-00221.dat            2.37        2.37      -0.937      -0.321         9.9       -1.17    1.43e-16       0.643         6.8       0.721       0.239       0.621       0.487          20        10.7           5        10.6        4.99       0.342       0.769       0.489       0.372       0.874
MA111-7-coarse-anm-00222.dat            2.78      -0.226       0.356      -0.449         5.8      -0.309      0.0792      -0.438         5.9       0.849       0.479       0.825       0.436          11        9.54        8.04        9.54        8.04       0.784       0.985        0.85       0.837       0.993
MA111-7-coarse-anm-00223.dat            1.56        1.39       0.764      -0.303        5.49       0.461       0.118        0.75        6.83        0.73       0.284       0.652       0.468        10.9        7.87         3.8        7.87         3.8       0.409       0.838       0.551       0.469       0.927
MA111-7-coarse-anm-00224.dat            3.11        1.42      -0.365      -0.185        7.67       0.219      -0.265       0.366        6.23       0.797       0.406       0.754       0.444        15.2        12.3        7.99        12.3        7.69       0.564       0.929       0.683       0.636       0.967
MA111-7-coarse-anm-00225.dat             1.4     -0.0908      -0.143       -0.66        5.59       0.113       0.594       0.332        7.01       0.711        0.25       0.632       0.401        11.4        5.26        4.15        5.24        4.15       0.536       0.874        0.66       0.543       0.908
MA111-7-coarse-anm-00226.dat            1.46        3.73      -0.958    2.36e-16        6.83       -0.21      0.0538       -0.46        7.06       0.686       0.214       0.574       0.478        13.8        6.93        3.71        6.92        3.73       0.381       0.799       0.526       0.406        0.88
MA111-7-coarse-anm-00227.dat            1.77      -0.758        0.55    5.73e-17        4.13     -0.0661      0.0621     -0.0233        5.94       0.849       0.429       0.814       0.471        8.19        7.12        4.94        7.11        4.76       0.624       0.952       0.731       0.697       0.978
