Name xlow xhi ylow yhi zlow zhi volume surf._area norm_surf_area Equiv._sph._diam. Itrace Nnn Norm._Gauss_Curvature length(mm) width(mm) thick(mm) L/T W/T
MA111-7-coarse-anm-00173.dat -5.0070 3.8773 -4.0436 3.2754 -4.9490 6.1097 235.2 239.5 1.300 7.7 1.471 20 0.9929 12.56186 9.47037 5.60733 2.24026 1.68893
MA111-7-coarse-anm-00174.dat -9.1570 10.4689 -11.1297 13.0850 -8.0997 14.7346 3224.4 1312.6 1.244 18.3 1.290 30 0.9844 29.03901 19.66403 16.73365 1.73537 1.17512
MA111-7-coarse-anm-00175.dat -7.8992 7.0454 -6.0626 6.4113 -7.2778 8.0905 579.5 498.0 1.482 10.3 1.665 30 1.0267 18.59143 15.41422 6.23259 2.98294 2.47316
MA111-7-coarse-anm-00176.dat -7.6463 5.9560 -4.9918 6.8794 -6.2258 5.3756 628.5 459.1 1.294 10.6 1.218 18 0.9965 16.13563 13.54373 11.97493 1.34745 1.13101
MA111-7-coarse-anm-00178.dat -4.6981 3.9864 -4.5957 3.8201 -4.5962 5.5855 291.9 266.3 1.251 8.2 1.164 30 1.0010 11.92646 9.46602 7.60745 1.56774 1.24431
MA111-7-coarse-anm-00179.dat -10.1070 9.4366 -11.0030 9.6552 -7.0443 7.7167 1800.0 881.7 1.232 15.1 1.219 30 1.0131 23.58867 17.56980 12.54123 1.88089 1.40096
MA111-7-coarse-anm-00180.dat -5.8035 4.0323 -6.3330 6.7020 -7.2487 7.8787 376.1 348.5 1.383 9.0 2.006 18 0.9899 19.08790 9.26795 5.30016 3.60138 1.74862
MA111-7-coarse-anm-00181.dat -6.8026 7.6712 -12.0346 11.9961 -7.0010 4.0057 1320.4 760.4 1.306 13.6 1.488 30 0.9912 24.54853 14.84577 10.22108 2.40175 1.45247
MA111-7-coarse-anm-00182.dat -5.1142 6.8674 -9.7041 7.4645 -4.6805 5.2426 708.0 470.4 1.224 11.1 1.258 30 1.0453 18.01271 10.67362 9.34689 1.92713 1.14194
MA111-7-coarse-anm-00184.dat -7.7006 8.2949 -7.8495 7.5203 -5.2201 3.7884 734.7 497.5 1.263 11.2 1.232 28 0.9674 16.64054 14.97332 9.12856 1.82291 1.64027
MA111-7-coarse-anm-00185.dat -5.5053 5.3854 -8.1706 8.1589 -5.6688 5.7217 751.5 480.8 1.203 11.3 1.254 30 1.0183 17.10212 11.67489 9.04107 1.89160 1.29132
MA111-7-coarse-anm-00186.dat -4.3767 3.8749 -5.8328 5.2202 -5.6444 6.8092 475.2 357.2 1.213 9.7 1.220 30 0.9583 13.71291 10.98123 7.29729 1.87918 1.50484
MA111-7-coarse-anm-00187.dat -7.9151 9.2660 -8.7195 7.6552 -6.5720 6.8105 772.7 557.0 1.368 11.4 1.697 30 1.0444 22.30514 12.01553 6.09857 3.65744 1.97022
MA111-7-coarse-anm-00188.dat -8.2266 7.9793 -8.5686 6.3175 -4.3134 4.3377 643.1 490.6 1.362 10.7 1.519 30 0.9618 17.14486 15.32047 5.83345 2.93906 2.62631
MA111-7-coarse-anm-00189.dat -5.1115 4.8904 -7.0543 6.4212 -2.6736 2.9372 320.4 284.9 1.258 8.5 1.346 30 1.0207 14.41039 9.61558 5.44368 2.64718 1.76637
