   0.0   0.0   0.0   0.0   0.0
   0.0   0.0   0.0   0.0   0.0
   0.0   0.0   0.4   1.1   0.0
   0.0   8.3   8.3   3.6   0.0
  33.6  38.2   6.2   0.2   0.2
