Sand-anm-000001.dat  -0.19658038   0.23711065  -0.17766988   0.17398847  -0.11961887   0.11853440     0.01172035     0.30907114   1.239   0.28183    1.292    24   0.99277    0.466847417   0.351807186   0.216725733   2.154093148   1.623282942 
Sand-anm-000002.dat  -0.21743150   0.21162299  -0.11587926   0.11723517  -0.12555379   0.10633145     0.00642719     0.21921480   1.311   0.23068    1.821    24   1.03061    0.457689569   0.216036584   0.139912800   3.271248720   1.544080195 
Sand-anm-000003.dat  -0.10813125   0.09571471  -0.12803032   0.12473563  -0.12562504   0.12598421     0.00464638     0.15715425   1.167   0.20703    1.187    24   1.03373    0.319189287   0.246636893   0.150305809   2.123599138   1.640900599 
Sand-anm-000004.dat  -0.10218991   0.07186967  -0.11348880   0.10436067  -0.18895386   0.24229459     0.00541143     0.19897763   1.335   0.21782    1.523    24   0.99185    0.447065744   0.221036317   0.164706660   2.714314916   1.341999874 
Sand-anm-000005.dat  -0.06430216   0.06592714  -0.09333591   0.10774397  -0.06743998   0.05980676     0.00076120     0.05270382   1.307   0.11328    1.586    14   1.02592    0.220513782   0.127462739   0.073843803   2.986219211   1.726112878 
Sand-anm-000006.dat  -0.25141667   0.27669905  -0.23152424   0.24480879  -0.38631845   0.44849845     0.04784946     0.89171771   1.399   0.45043    2.142    24   1.00105    0.976369936   0.418160497   0.255378409   3.823228207   1.637415235 
Sand-anm-000007.dat  -0.27566041   0.26884063  -0.22062540   0.23430798  -0.19059535   0.19612084     0.03095221     0.55194918   1.158   0.38955    1.185    24   0.99353    0.566437174   0.444738110   0.333935244   1.696248552   1.331809440 
Sand-anm-000008.dat  -0.09375929   0.10557872  -0.11809936   0.09797431  -0.13594193   0.12224895     0.00404337     0.14025859   1.143   0.19766    1.103    24   0.96445    0.262578770   0.244383335   0.166429179   1.577720757   1.468392367 
Sand-anm-000009.dat  -0.19501601   0.22263268  -0.27219552   0.30259930  -0.16021017   0.20239629     0.02600253     0.51088864   1.204   0.36757    1.263    24   0.99520    0.596622805   0.417784682   0.283542426   2.104174717   1.473446803 
Sand-anm-000010.dat  -0.12835781   0.14002497  -0.17011067   0.15976670  -0.12400510   0.10356288     0.00762198     0.22064385   1.178   0.24417    1.226    24   1.00209    0.397003873   0.235854506   0.207362750   1.914538039   1.137400552 
Sand-anm-000011.dat  -0.10770692   0.12369651  -0.10881291   0.13406106  -0.12205351   0.10523795     0.00451177     0.15434410   1.169   0.20501    1.222    24   0.98862    0.280289498   0.235407033   0.142729620   1.963779473   1.649321517 
Sand-anm-000012.dat  -0.11931286   0.10905630  -0.17106354   0.18018554  -0.13996389   0.13412913     0.00976781     0.24966845   1.130   0.26522    1.167    24   1.00450    0.369626184   0.276298531   0.232741238   1.588142206   1.187149012 
Sand-anm-000014.dat  -0.21317220   0.17468477  -0.16253761   0.17893295  -0.22684372   0.18975681     0.01874063     0.38060489   1.115   0.32956    1.137    24   1.00149    0.459407207   0.326177279   0.317278265   1.447963058   1.028047979 
Sand-anm-000015.dat  -0.17258006   0.12708644  -0.13654408   0.15060467  -0.18908432   0.16923482     0.00812630     0.24127774   1.234   0.24944    1.385    24   1.02895    0.438088193   0.295518813   0.165034296   2.654528207   1.790650916 
Sand-anm-000016.dat  -0.10557715   0.11268364  -0.09127638   0.11462124  -0.11582210   0.14318167     0.00499476     0.15632948   1.106   0.21208    1.068    24   1.00912    0.265043618   0.230065594   0.190702274   1.389829350   1.206412431 
Sand-anm-000017.dat  -0.13633884   0.12628017  -0.14096837   0.14730505  -0.10960864   0.12210082     0.00685274     0.19437112   1.114   0.23566    1.093    24   1.00681    0.312648661   0.261056929   0.208984456   1.496037870   1.249169116 
Sand-anm-000018.dat  -0.19795304   0.16706873  -0.23281251   0.23517038  -0.21709966   0.23355679     0.02613567     0.50046683   1.175   0.36820    1.187    24   1.00131    0.524643732   0.428332610   0.293106661   1.789941351   1.461354064 
Sand-anm-000019.dat  -0.19698098   0.24580412  -0.19251335   0.23134395  -0.15166050   0.17144894     0.02365460     0.49377692   1.239   0.35615    1.193    24   1.02025    0.492294373   0.403299156   0.312763903   1.574012756   1.289468357 
Sand-anm-000020.dat  -0.12111504   0.14043822  -0.09293941   0.09609555  -0.10435993   0.11540092     0.00381531     0.13820844   1.170   0.19387    1.202    24   0.98275    0.286570166   0.211299691   0.166700625   1.719070737   1.267539884 
Sand-anm-000021.dat  -0.15281741   0.15952387  -0.23980561   0.22516438  -0.21871594   0.19980857     0.01783862     0.41812580   1.266   0.32418    1.300    24   1.00634    0.513447587   0.421987300   0.237815956   2.159012353   1.774428039 
Sand-anm-000022.dat  -0.12959447   0.12157265  -0.24607058   0.21477095  -0.14300609   0.18351309     0.01106905     0.30086822   1.253   0.27651    1.357    24   0.96374    0.466920561   0.301156443   0.200608030   2.327526775   1.501218286 
Sand-anm-000023.dat  -0.12386900   0.11989243  -0.10565844   0.12643238  -0.10730146   0.09860551     0.00317665     0.12791975   1.224   0.18239    1.494    24   0.98269    0.341830983   0.156802771   0.144105504   2.372088322   1.088110911 
Sand-anm-000024.dat  -0.20636859   0.19871484  -0.19163917   0.18366135  -0.12431831   0.12754940     0.01531119     0.36073675   1.210   0.30808    1.320    24   0.99604    0.460590674   0.368809299   0.206756137   2.227700127   1.783788879 
Sand-anm-000025.dat  -0.12179781   0.13583795  -0.11819464   0.13588861  -0.10584992   0.11111544     0.00627563     0.18408778   1.119   0.22885    1.100    24   0.99930    0.289508568   0.266806918   0.187941391   1.540419419   1.419628307 
Sand-anm-000026.dat  -0.10789501   0.11048951  -0.08853952   0.10203960  -0.08099642   0.08356100     0.00262849     0.11218312   1.218   0.17123    1.214    24   0.99316    0.235978938   0.227944982   0.137256592   1.719253948   1.660721559 
Sand-anm-000027.dat  -0.14613342   0.14337636  -0.15243486   0.15331794  -0.16773017   0.16461728     0.01204500     0.27962414   1.100   0.28440    1.088    24   1.00453    0.374855511   0.285245383   0.250925820   1.493889752   1.136771747 
Sand-anm-000028.dat  -0.09507694   0.10499746  -0.09491308   0.09578421  -0.10095942   0.11567919     0.00343806     0.12498912   1.135   0.18726    1.102    24   0.99682    0.230936834   0.218287279   0.162371860   1.422271289   1.344366438 
Sand-anm-000029.dat  -0.13549875   0.15464817  -0.17095942   0.16321889  -0.13264895   0.15277874     0.00805066     0.24097457   1.241   0.24866    1.331    24   1.00449    0.358920852   0.331208543   0.158306845   2.267247832   2.092193436 
Sand-anm-000030.dat  -0.15948080   0.16515383  -0.12461015   0.11987655  -0.17105725   0.18178931     0.00974220     0.25880244   1.173   0.26498    1.241    24   1.00606    0.371402885   0.304067456   0.171820208   2.161578596   1.769683895 
Sand-anm-000031.dat  -0.10345261   0.13233941  -0.09578955   0.10371966  -0.11893908   0.11615747     0.00417844     0.13946877   1.112   0.19984    1.086    24   1.01824    0.259470656   0.206208732   0.182746375   1.419840230   1.128387534 
Sand-anm-000032.dat  -0.12192121   0.13208085  -0.15297569   0.14449596  -0.13631403   0.12106092     0.00699128     0.20199034   1.142   0.23724    1.151    24   0.99684    0.334930028   0.248743375   0.228167163   1.467915113   1.090180423 
Sand-anm-000033.dat  -0.12328310   0.12307141  -0.12648809   0.11804807  -0.12093264   0.11893686     0.00382727     0.15106557   1.277   0.19407    1.388    24   0.96749    0.322929995   0.248027841   0.127525880   2.532270273   1.944921616 
Sand-anm-000034.dat  -0.09612051   0.08736875  -0.13998421   0.11368284  -0.12486786   0.09514496     0.00337858     0.12863179   1.181   0.18617    1.142    24   1.02108    0.256747981   0.225020171   0.171310894   1.498725363   1.313519333 
