   0.0   0.0   0.0   0.0   0.0
   0.0   0.0   0.0   0.0   0.0
   0.0   0.0   0.0   0.0   0.0
   0.0   4.8   2.8   0.7   0.0
  44.8  42.1   4.1   0.0   0.0
