MA117B-8-coarse-anm-00121.dat -1.3210 1.5620 -1.8272 2.0407 -1.4236 1.3873 13.7 37.2 1.342 3.0 1.296 18 1.0278 27.27261 16.54435 10.00129 2.72691 1.65422
MA117B-8-coarse-anm-00145.dat -2.6890 2.1511 -2.3209 2.7300 -0.7201 0.8087 15.1 41.7 1.412 3.1 1.647 16 1.0007 29.00173 15.10268 12.38901 2.34092 1.21904
MA117B-8-coarse-anm-00137.dat -1.7066 2.0763 -2.0332 2.2072 -1.0515 1.0128 15.8 40.3 1.322 3.1 1.201 18 0.9951 29.50043 17.35438 15.83793 1.86264 1.09575
MA117B-8-coarse-anm-00122.dat -2.0556 2.5510 -2.6284 2.6573 -1.2976 1.1587 23.1 53.3 1.357 3.5 1.354 18 1.0318 23.06680 16.82698 13.18726 1.74917 1.27600
MA117B-8-coarse-anm-00150.dat -2.6940 2.8000 -2.1469 2.0690 -1.2673 1.3349 24.0 54.7 1.357 3.6 1.344 22 0.9719 22.00001 13.47031 9.54143 2.30573 1.41177
MA117B-8-coarse-anm-00148.dat -3.0939 3.0780 -2.3909 2.4808 -1.3552 1.0715 24.3 57.7 1.424 3.6 1.601 18 0.9892 23.31068 16.94508 10.53122 2.21348 1.60903
MA117B-8-coarse-anm-00149.dat -2.1175 2.4659 -2.4519 2.5775 -1.1610 1.2466 25.4 52.9 1.267 3.6 1.252 22 1.0165 20.61935 18.96263 10.76746 1.91497 1.76111
MA117B-8-coarse-anm-00112.dat -2.2833 2.7815 -2.6651 2.0143 -1.1822 1.2491 25.5 55.4 1.323 3.7 1.300 20 1.0193 23.34327 20.99099 16.18512 1.44227 1.29693
MA117B-8-coarse-anm-00136.dat -2.2174 2.4260 -2.7890 2.3913 -1.6750 1.6137 28.4 61.0 1.355 3.8 1.296 28 1.0128 21.83812 20.16324 15.41786 1.41642 1.30779
MA117B-8-coarse-anm-00154.dat -3.0647 2.5767 -2.2687 2.7470 -1.1603 1.5076 28.5 62.0 1.372 3.8 1.412 14 0.9745 16.54922 14.86743 11.93622 1.38647 1.24557
MA117B-8-coarse-anm-00140.dat -2.4406 1.9365 -3.4284 3.0636 -1.4132 1.3488 33.5 62.9 1.253 4.0 1.451 18 0.9573 18.15495 9.05342 5.99480 3.02845 1.51021
MA117B-8-coarse-anm-00141.dat -2.6910 2.3681 -2.9129 3.0839 -1.8864 1.9525 34.7 67.5 1.313 4.0 1.472 24 1.0246 15.06711 14.82580 9.68884 1.55510 1.53019
MA117B-8-coarse-anm-00114.dat -2.2888 2.4153 -2.8503 2.9517 -1.5645 1.5612 35.0 64.9 1.254 4.1 1.193 18 0.9705 19.92244 15.10595 8.90209 2.23795 1.69690
MA117B-8-coarse-anm-00111.dat -2.9155 2.7096 -2.0738 2.9756 -1.5025 1.4711 35.1 66.5 1.283 4.1 1.247 16 0.9736 22.37374 14.43301 12.20676 1.83290 1.18238
MA117B-8-coarse-anm-00119.dat -2.7106 2.5905 -2.8764 2.8534 -1.4583 1.5109 36.4 66.7 1.256 4.1 1.168 18 0.9760 18.58773 17.53936 11.00222 1.68945 1.59417
MA117B-8-coarse-anm-00139.dat -3.3234 3.2953 -2.1498 2.0749 -2.1531 2.0634 38.5 72.7 1.319 4.2 1.433 18 1.0412 19.03717 13.46254 8.32345 2.28717 1.61742
MA117B-8-coarse-anm-00143.dat -2.4779 2.9595 -2.7862 3.9397 -1.4081 1.1885 39.8 76.3 1.352 4.2 1.476 24 1.0006 19.10600 15.86687 15.08579 1.26649 1.05178
MA117B-8-coarse-anm-00118.dat -3.2085 2.9981 -2.9540 2.7745 -1.7140 1.8019 40.0 76.1 1.344 4.2 1.489 20 1.0238 16.59670 14.99780 9.82940 1.68848 1.52581
MA117B-8-coarse-anm-00106.dat -2.8842 2.4215 -3.3546 3.5546 -1.6161 1.5236 42.6 79.2 1.342 4.3 1.382 20 1.0189 16.47298 15.20091 8.82753 1.86609 1.72199
MA117B-8-coarse-anm-00146.dat -3.6046 3.4653 -2.0739 2.4568 -1.6494 1.8411 43.7 76.1 1.268 4.4 1.444 24 1.0060 16.39971 12.77567 8.22032 1.99502 1.55416
