Name  xlow xhi ylow yhi zlow zhi  volume  surf._area  norm_surf_area Equiv._sph._diam.  Itrace Nnn Norm._Gauss_Curvature length(mm) width(mm) thickness(mm) L/T W/T
IN-coarse-anm-00215.dat -7.7646 7.6490 -7.8733 6.6813 -5.5503 10.8192 1433.0 716.0 1.165 14.0 1.071 28 1.0228 19.12090 15.96712 14.32499 14.32499 11.76774
IN-coarse-anm-00189.dat -8.1944 8.3069 -11.5060 11.7484 -5.8127 4.9679 1463.0 804.0 1.290 14.1 1.521 28 0.9916 25.41898 14.22840 7.93882 7.93882 14.32499
IN-coarse-anm-00137.dat -8.4821 8.1899 -7.4116 8.5955 -8.2382 8.3345 1471.0 718.0 1.148 14.1 1.223 22 1.0168 19.99369 15.82173 9.05628 9.05628 14.32499
IN-coarse-anm-00026.dat -8.4397 9.1158 -9.2374 9.3315 -6.0866 7.1435 1503.0 775.0 1.221 14.2 1.221 30 0.9944 22.82898 16.22948 12.34465 12.34465 9.05628
IN-coarse-anm-00173.dat -8.0808 10.1616 -10.0175 8.3913 -9.9131 9.3560 1492.0 802.0 1.270 14.2 1.337 30 1.0009 21.48344 15.66180 12.03557 12.03557 7.93882
IN-coarse-anm-00154.dat -5.7868 7.3076 -12.2054 9.9488 -9.0736 8.8179 1505.0 815.0 1.283 14.2 1.456 26 1.0307 22.67754 19.91887 7.36520 7.36520 9.05628
IN-coarse-anm-00145.dat -9.4189 8.8365 -6.8408 7.3651 -6.0038 7.1617 1551.0 712.0 1.099 14.4 1.087 30 1.0007 18.66796 14.31826 13.53919 13.53919 12.03557
IN-coarse-anm-00016.dat -11.3077 10.1478 -7.7361 8.4981 -7.8649 6.1895 1573.0 841.0 1.286 14.4 1.291 30 0.9565 23.70801 15.41975 12.09643 12.09643 7.36520
IN-coarse-anm-00080.dat -12.3082 12.1228 -9.4244 9.4636 -5.3439 6.1567 1595.0 910.0 1.378 14.5 1.627 28 0.9710 25.98123 17.67094 9.64386 9.64386 13.53919
IN-coarse-anm-00208.dat -9.4342 8.6521 -9.9531 10.4859 -7.0394 8.4616 1590.0 861.0 1.307 14.5 1.563 22 1.0116 24.13022 19.03447 6.99839 6.99839 12.09643
IN-coarse-anm-00059.dat -10.3638 8.6739 -8.4963 7.5067 -9.9006 8.8436 1619.0 815.0 1.222 14.6 1.371 30 1.0274 23.60277 15.35187 10.68716 10.68716 6.99839
IN-coarse-anm-00070.dat -10.4809 10.4754 -10.5224 8.6451 -5.3183 6.0888 1672.0 933.0 1.370 14.7 1.476 28 1.0317 23.70943 20.80712 8.59454 8.59454 10.68716
IN-coarse-anm-00176.dat -9.1240 8.3254 -10.5373 10.8789 -8.9146 10.2539 1652.0 911.0 1.348 14.7 1.550 28 1.0003 24.09728 21.02916 8.04792 8.04792 10.68716
IN-coarse-anm-00010.dat -10.8138 9.8124 -9.5704 10.4464 -6.4579 6.7303 1783.0 925.0 1.301 15.0 1.417 28 1.0295 23.08888 20.59475 8.50206 8.50206 8.04792
IN-coarse-anm-00004.dat -9.9963 10.1540 -8.9937 8.7659 -9.4274 7.3845 1826.0 866.0 1.199 15.2 1.188 12 0.9987 21.96152 18.01467 14.24643 14.24643 8.50206
IN-coarse-anm-00211.dat -11.1872 9.9384 -7.0485 9.7035 -8.3304 8.7938 1877.0 940.0 1.277 15.3 1.343 30 0.9517 24.57857 16.73085 12.15974 12.15974 14.24643
IN-coarse-anm-00053.dat -11.2842 10.9092 -7.9404 8.5895 -10.6572 9.4962 1923.0 945.0 1.264 15.4 1.646 30 0.9786 27.58130 15.14308 7.88460 7.88460 12.15974
IN-coarse-anm-00011.dat -10.1619 10.4507 -9.0468 8.9817 -7.1934 6.7740 1904.0 909.0 1.224 15.4 1.177 28 1.0171 21.83993 15.57297 14.02006 14.02006 12.15974
IN-coarse-anm-00184.dat -10.9745 10.6358 -9.3626 8.2962 -7.0350 8.6145 1940.0 928.0 1.233 15.5 1.294 18 0.9667 23.55439 17.21123 12.61401 12.61401 7.88460
IN-coarse-anm-00161.dat -6.7132 6.6329 -9.1167 11.0846 -9.4765 10.8300 1957.0 920.0 1.216 15.5 1.252 22 0.9897 22.20573 18.75588 10.74722 10.74722 14.02006
IN-coarse-anm-00151.dat -6.9620 5.8180 -10.5218 10.5132 -9.1235 8.9297 2003.0 857.0 1.115 15.6 1.086 24 0.9619 21.45365 18.19792 12.53627 12.53627 12.61401
IN-coarse-anm-00111.dat -10.2162 8.3290 -6.1419 7.1286 -10.3000 9.1667 1979.0 866.0 1.136 15.6 1.140 30 1.0368 20.44719 18.61010 12.00682 12.00682 10.74722
IN-coarse-anm-00066.dat -10.1699 10.1348 -7.8230 7.0325 -9.3518 11.0698 2042.0 929.0 1.193 15.7 1.199 30 1.0043 22.24701 18.03812 15.49495 15.49495 12.00682
IN-coarse-anm-00157.dat -10.0482 8.0673 -9.0064 11.2939 -7.2839 7.1070 2022.0 942.0 1.218 15.7 1.200 24 0.9922 22.51081 19.92942 12.04991 12.04991 12.53627
IN-coarse-anm-00101.dat -6.6131 7.7588 -11.3197 11.4966 -7.2937 8.1464 2021.0 939.0 1.215 15.7 1.221 20 0.9664 23.05142 15.72215 13.92355 13.92355 12.00682
IN-coarse-anm-00094.dat -9.9054 8.4748 -8.3775 7.9045 -8.4961 9.4797 2083.0 922.0 1.169 15.8 1.270 30 0.9997 23.29473 19.40475 9.97599 9.97599 12.04991
IN-coarse-anm-00090.dat -7.9227 7.8893 -8.0151 7.6057 -9.6431 9.2225 2081.0 831.0 1.054 15.8 1.093 30 1.0024 20.02538 16.54048 12.07485 12.07485 13.92355
IN-coarse-anm-00009.dat -7.5385 6.4812 -11.8840 11.7975 -9.2144 10.3525 2120.0 1003.0 1.257 15.9 1.458 28 1.0260 24.02799 21.65435 7.98284 7.98284 9.97599
IN-coarse-anm-00106.dat -8.3751 10.2079 -9.9295 9.7083 -9.3233 7.0520 2089.0 931.0 1.178 15.9 1.141 30 0.9904 20.60744 18.45469 13.62810 13.62810 12.07485
IN-coarse-anm-00062.dat -12.9019 10.6950 -10.0245 11.4533 -6.1685 7.3897 2166.0 1000.0 1.235 16.1 1.327 20 0.9734 25.62358 16.06085 13.10828 13.10828 7.98284
IN-coarse-anm-00198.dat -8.6808 7.9373 -8.7235 9.3591 -8.8858 8.3584 2167.0 907.0 1.120 16.1 1.112 30 0.9767 20.12052 19.21093 12.56996 12.56996 13.62810
IN-coarse-anm-00108.dat -10.6398 10.1786 -10.4761 9.0613 -6.5216 7.5806 2203.0 1037.0 1.267 16.1 1.312 30 0.9696 24.32377 20.33631 10.74720 10.74720 7.98284
IN-coarse-anm-00041.dat -9.2393 10.5087 -8.5045 8.7152 -7.1072 8.4625 2195.0 903.0 1.106 16.1 1.133 30 0.9971 21.91737 17.22728 12.26098 12.26098 13.62810
IN-coarse-anm-00177.dat -12.1679 10.1572 -11.5389 12.2462 -9.0314 9.9726 2366.0 1236.0 1.440 16.5 1.623 20 0.9505 30.64068 23.18704 9.83624 9.83624 12.26098
IN-coarse-anm-00023.dat -8.3378 9.4417 -11.1011 9.0634 -6.5037 7.3595 2444.0 1029.0 1.173 16.7 1.140 30 0.9919 22.74513 19.74641 14.91882 14.91882 9.83624
IN-coarse-anm-00199.dat -8.8741 11.7093 -9.5577 7.0285 -10.2332 10.1396 2446.0 1102.0 1.255 16.7 1.236 28 1.0053 24.61891 19.72942 15.68464 15.68464 9.83624
IN-coarse-anm-00194.dat -13.6491 11.1019 -5.3817 6.3686 -9.3383 9.4936 2426.0 1048.0 1.200 16.7 1.306 26 0.9592 24.94931 19.13573 10.50613 10.50613 9.83624
IN-coarse-anm-00217.dat -8.7823 8.5729 -7.9388 7.8085 -11.1775 10.7647 2550.0 1054.0 1.168 17.0 1.142 30 0.9969 24.16356 17.48110 14.91419 14.91419 10.50613
IN-coarse-anm-00196.dat -10.4108 10.8652 -8.7318 9.2785 -11.6890 10.2833 2728.0 1163.0 1.232 17.3 1.341 30 1.0257 24.33190 23.62766 9.94851 9.94851 14.91419
IN-coarse-anm-00109.dat -10.2062 12.3669 -10.1535 11.0845 -9.2788 8.4617 2709.0 1214.0 1.292 17.3 1.296 22 0.9836 25.46264 21.55281 13.90800 13.90800 14.91419
IN-coarse-anm-00096.dat -10.8449 11.6453 -9.0608 9.1747 -10.5499 11.9700 2739.0 1178.0 1.244 17.4 1.397 30 1.0487 25.81011 22.61651 9.46110 9.46110 13.90800
IN-coarse-anm-00092.dat -9.7403 8.0659 -12.3614 12.5469 -14.2835 12.8579 2826.0 1297.0 1.342 17.5 1.582 24 1.0028 31.85450 18.38499 13.25060 13.25060 9.46110
IN-coarse-anm-00002.dat -11.0633 10.7044 -8.2532 8.9266 -11.0258 9.8727 2783.0 1118.0 1.168 17.5 1.154 16 0.9976 23.94655 19.99188 14.72660 14.72660 9.46110
IN-coarse-anm-00017.dat -12.9800 12.5001 -12.6852 9.7167 -8.9241 12.0714 2841.0 1310.0 1.351 17.6 1.515 26 0.9906 32.57499 19.21830 11.37450 11.37450 14.72660
IN-coarse-anm-00129.dat -8.7267 9.2270 -10.1290 11.0891 -10.1621 10.5758 2863.0 1136.0 1.165 17.6 1.257 16 0.9847 25.04569 21.65683 10.94491 10.94491 13.25060
IN-coarse-anm-00079.dat -11.3223 9.7445 -7.7726 9.2458 -10.7984 9.7199 2847.0 1126.0 1.159 17.6 1.165 28 0.9898 22.89482 20.38062 13.78416 13.78416 14.72660
IN-coarse-anm-00123.dat -13.0258 11.8061 -14.2722 9.6073 -9.9280 11.1568 2930.0 1263.0 1.276 17.8 1.318 22 1.0089 28.89564 23.07403 13.69269 13.69269 11.37450
IN-coarse-anm-00104.dat -8.7365 9.2319 -13.0256 14.0043 -7.3174 8.1612 2929.0 1182.0 1.194 17.8 1.337 30 0.9802 28.16541 18.52471 12.79614 12.79614 10.94491
IN-coarse-anm-00008.dat -12.5234 11.9808 -12.9907 13.0405 -6.3866 7.9481 2970.0 1278.0 1.279 17.8 1.446 28 0.9700 28.71728 19.84216 12.19083 12.19083 13.78416
IN-coarse-anm-00222.dat -11.4570 11.4312 -10.1409 11.1498 -10.3527 9.2947 3693.0 1296.0 1.122 19.2 1.072 18 0.9888 23.19985 22.99869 16.68295 16.68295 12.19083
IN-coarse-anm-00166.dat -12.0795 12.1294 -11.7849 13.0403 -9.5833 11.3806 3768.0 1419.0 1.212 19.3 1.240 30 0.9728 29.32589 21.20313 15.76881 15.76881 16.68295
IN-coarse-anm-00144.dat -12.0548 12.0998 -11.0715 12.0105 -6.0942 8.7938 4036.0 1439.0 1.174 19.8 1.182 26 0.9645 28.78918 21.54536 15.26636 15.26636 15.76881
IN-coarse-anm-00197.dat -10.3438 14.2624 -13.1314 12.6653 -10.6931 12.1192 4326.0 1511.0 1.177 20.2 1.211 30 0.9954 29.10245 26.27352 13.75652 13.75652 15.26636
IN-coarse-anm-00167.dat -10.9528 10.2659 -11.2810 10.5672 -11.0765 12.8830 5060.0 1536.0 1.078 21.3 1.056 30 1.0000 26.28143 22.57229 20.07319 20.07319 13.75652
IN-coarse-anm-00047.dat -12.7034 13.5185 -11.6417 16.5946 -9.3779 8.0645 5043.0 1683.0 1.183 21.3 1.223 26 1.0189 31.99226 23.12880 17.32076 17.32076 13.75652
IN-coarse-anm-00135.dat -15.5413 14.0610 -12.9969 16.1946 -9.9561 10.4042 5222.0 1805.0 1.240 21.5 1.329 30 1.0181 33.38199 22.87336 16.76903 16.76903 17.32076
IN-coarse-anm-00121.dat -17.0409 18.9901 -11.0230 11.5002 -9.8149 8.8920 5608.0 1852.0 1.213 22.0 1.308 30 1.0014 36.11878 23.29819 18.24457 18.24457 16.76903
IN-coarse-anm-00216.dat -11.4408 10.6913 -16.8829 16.2979 -11.3469 11.2543 5936.0 1835.0 1.157 22.5 1.321 18 0.9862 35.82303 21.69681 15.20473 15.20473 18.24457
IN-coarse-anm-00124.dat -16.1318 16.4649 -10.5001 10.2602 -13.5685 12.1078 6089.0 1848.0 1.146 22.7 1.349 30 0.9989 37.24290 21.31242 15.87921 15.87921 15.20473
IN-coarse-anm-00192.dat -14.5217 16.4112 -13.4537 13.1536 -11.9071 12.4931 7375.0 2058.0 1.123 24.2 1.227 30 1.0040 35.39315 26.51113 15.85384 15.85384 15.87921
IN-coarse-anm-00068.dat -14.1567 12.6015 -15.4816 13.6058 -18.3374 11.3066 8010.0 2358.0 1.218 24.8 1.108 30 1.0046 31.80345 29.72322 25.31975 25.31975 15.85384
