   0.0   0.0   0.0   0.0   0.0
   0.0   0.0   0.0   0.0   0.0
   0.0   0.0   0.5   0.0   0.0
   0.0   9.9   9.9   0.5   0.0
  44.5  30.4   3.7   0.0   0.0
