Name xlow xhi ylow yhi zlow zhi volume surf._area norm_surf_area Equiv._sph._diam. Itrace Nnn Norm._Gauss_Curvature length(mm) width(mm) thick(mm) L/T W/T
MA118C-5-fine-anm-00242.dat -0.6478 0.6275 -0.5280 0.5341 -0.4038 0.4167 0.5 3.3 1.096 1.0 1.126 30 0.9931 1.30908 1.01781 0.81362 1.60897 1.25097
MA118C-5-fine-anm-00243.dat -0.1997 0.2332 -0.2236 0.1956 -0.1480 0.1536 0.0 0.5 1.226 0.4 1.069 26 1.0012 0.45421 0.37123 0.33962 1.33740 1.09306
MA118C-5-fine-anm-00245.dat -0.4440 0.4062 -0.4135 0.4550 -0.2525 0.2770 0.1 1.6 1.254 0.6 1.336 28 0.9507 0.95016 0.85531 0.36697 2.58919 2.33075
MA118C-5-fine-anm-00246.dat -0.3470 0.3674 -0.3742 0.3414 -0.3279 0.3001 0.1 1.5 1.178 0.6 1.132 26 1.0475 0.84485 0.69890 0.62959 1.34190 1.11008
MA118C-5-fine-anm-00247.dat -0.4014 0.3974 -0.6919 0.6695 -0.3077 0.2200 0.2 2.2 1.347 0.7 1.774 26 1.0488 1.38334 0.76304 0.46333 2.98564 1.64686
MA118C-5-fine-anm-00248.dat -0.4009 0.4016 -0.4675 0.4685 -0.3018 0.3250 0.2 2.0 1.100 0.8 1.094 30 0.9968 0.94618 0.82226 0.58366 1.62111 1.40879
MA118C-5-fine-anm-00249.dat -0.2985 0.3145 -0.3109 0.3007 -0.2177 0.2119 0.1 1.0 1.174 0.5 1.102 28 1.0014 0.69292 0.60040 0.45520 1.52223 1.31898
MA118C-5-fine-anm-00250.dat -0.2399 0.2500 -0.2187 0.2156 -0.1650 0.1677 0.0 0.6 1.193 0.4 1.106 24 0.9995 0.51019 0.42820 0.33215 1.53602 1.28917
MA118C-5-fine-anm-00251.dat -0.3227 0.4134 -0.5079 0.4817 -0.2042 0.2571 0.1 1.6 1.202 0.6 1.256 30 0.9629 1.00213 0.74743 0.46636 2.14884 1.60270
MA118C-5-fine-anm-00252.dat -0.5767 0.5616 -0.5718 0.5828 -0.6883 0.4848 0.5 3.5 1.219 1.0 1.228 30 1.0130 1.36412 1.15054 0.90647 1.50486 1.26925
