cement116-anm-00405.dat     -16.2006      18.2884     -13.9714      11.8490     -12.8733      10.8186    5854.8797    2036.6682   1.296  22.36178    1.334    20   0.97455   36.505634  28.048801  17.498318   2.086237   1.602943
cement116-anm-00406.dat     -11.1030      12.3031      -8.1668       8.2926     -10.0413      10.6856    2249.9863    1054.6779   1.270  16.25775    1.388    16   0.97960   27.043530  17.548050  14.426056   1.874631   1.216413
cement116-anm-00407.dat     -12.1441      13.6897      -8.7287       8.3729     -10.2996      11.3385    4292.5123    1545.8984   1.210  20.16373    1.148    28   0.97316   30.317825  25.072470  16.585003   1.828027   1.511756
cement116-anm-00408.dat     -12.8803      15.0066      -9.8006      10.6566     -12.8915      12.3353    4003.9077    1604.9900   1.316  19.70131    1.371    26   0.98079   34.609863  21.860773  16.067284   2.154058   1.360577
cement116-anm-00409.dat     -13.3843      18.6530     -11.2416      12.5667     -10.3683      13.0731    5519.9233    1880.0787   1.245  21.92695    1.145    28   0.99229   32.928047  24.224405  22.093363   1.490404   1.096456
cement116-anm-00410.dat     -10.8189      10.0143      -7.8914       6.9924     -19.3405      17.9754    2872.8692    1466.2243   1.500  17.63758    1.862    22   1.01771   38.065502  23.180216   9.228039   4.124983   2.511933
cement116-anm-00411.dat     -14.5557      18.2893     -16.0181      20.2318     -10.4450      13.2580    9661.3121    2584.1616   1.178  26.42485    1.179    28   1.02480   37.751534  29.584101  21.886015   1.724916   1.351735
cement116-anm-00412.dat      -7.2469       8.0072      -7.9940       6.7491      -8.4759      10.2696    1394.6754     794.3466   1.316  13.86197    1.123    28   1.02979   20.355762  15.090097  12.572422   1.619080   1.200254
cement116-anm-00413.dat     -13.7856      13.0203     -11.2330       9.4608     -18.8011      16.4536    6147.2731    2107.5442   1.299  22.72800    1.441    26   1.02060   37.601315  25.353739  14.736703   2.551542   1.720449
cement116-anm-00414.dat     -15.1706      14.5243     -10.6734      14.0195     -19.4784      26.7316    8551.9947    2699.2512   1.335  25.37209    1.769    18   1.01711   48.163826  27.178476  19.611368   2.455913   1.385853
cement116-anm-00415.dat      -9.6696       9.1495     -10.9312      13.3321     -14.4564      13.5401    4148.4890    1584.8061   1.269  19.93565    1.263    20   0.96418   32.571152  23.617447  16.975853   1.918675   1.391238
cement116-anm-00416.dat     -12.2589      15.7098     -14.3252      14.1408     -14.5851      15.0518    7658.5511    2270.1959   1.208  24.45584    1.099    28   0.97249   32.157825  27.758591  26.600683   1.208910   1.043529
cement116-anm-00417.dat     -16.3039      16.2958     -11.2462      12.9544     -11.1539      10.6300    4392.7262    1797.1056   1.385  20.31944    1.613    16   1.01391   35.162285  25.615974  15.846351   2.218951   1.616522
cement116-anm-00418.dat     -18.2940      18.5417     -16.5245      21.0880     -18.8304      16.5837   19630.6354    4039.8515   1.148  33.46919    1.063    28   0.96682   43.487228  39.512051  31.868937   1.364565   1.239830
cement116-anm-00419.dat      -6.7460       8.3369      -6.9507       7.0412     -11.5470       9.0623    1563.3558     857.8545   1.317  14.39969    1.203    16   1.03935   21.161453  18.087198  11.920155   1.775267   1.517363
cement116-anm-00420.dat      -7.4563       8.1450      -8.1591       8.6675     -10.1648       9.1309    1486.3423     745.2056   1.183  14.15924    1.172    22   1.01942   20.549282  15.756082  12.420938   1.654407   1.268510
cement116-anm-00421.dat     -10.6885      12.9526     -15.9520      16.9757     -10.5823       8.5183    5295.1377    1951.0417   1.328  21.62517    1.463    18   0.97597   35.658852  25.288067  16.096876   2.215265   1.570992
cement116-anm-00422.dat     -10.9593       9.0404      -8.7275      10.3853     -12.8474      12.9357    3804.5741    1383.5649   1.174  19.36879    1.151    22   1.00264   26.835323  19.838741  19.365383   1.385737   1.024444
cement116-anm-00423.dat      -8.3785       7.3521      -6.6729       7.4775      -7.6970       5.9095    1090.3472     630.3764   1.230  12.76994    1.134    20   1.02973   16.643463  14.417786  13.322176   1.249305   1.082240
cement116-anm-00424.dat      -8.0056       7.1814      -7.7516       7.9662      -6.2435       6.7493    1162.0455     687.9713   1.287  13.04392    1.175    22   0.96526   18.150827  15.331059  11.332033   1.601727   1.352896
cement116-anm-00425.dat      -7.6340       9.4823      -8.2267      10.4377      -9.8258       8.2892    1814.7422     927.2852   1.289  15.13348    1.219    22   0.98142   21.985771  17.572258  13.133467   1.674026   1.337976
cement116-anm-00426.dat      -7.4548       7.4056      -6.6557       6.4119      -8.0592       7.5475    1369.6163     720.7598   1.208  13.77844    1.070    24   1.03472   17.426907  16.497887  12.618184   1.381095   1.307469
cement116-anm-00427.dat     -22.6156      25.1557     -12.8585      13.8382     -18.9644      16.0753   14070.2483    3683.7449   1.307  29.95259    1.318    16   1.00145   48.474373  34.986897  25.045849   1.935425   1.396914
cement116-anm-00428.dat     -11.9534      10.4193     -10.3363       9.6169     -15.9942      13.8799    2750.5736    1337.4797   1.409  17.38367    1.732    22   1.04623   33.746471  23.169678   9.941096   3.394643   2.330696
cement116-anm-00429.dat     -14.0764      14.9477     -15.1060      16.1842     -14.6305      13.5447    8249.4749    2599.6697   1.317  25.06932    1.257    22   0.97506   36.427280  29.461250  26.393301   1.380171   1.116240
cement116-anm-00430.dat     -14.2980      12.3691     -10.3386      13.5925     -12.0614      10.9629    4576.9132    1585.3504   1.189  20.59956    1.224    22   1.01816   31.606256  23.349264  17.842403   1.771412   1.308639
cement116-anm-00431.dat     -23.4963      21.2991     -38.6336      29.0089     -30.0698      35.8174   36620.2625    7288.8428   1.367  41.20099    1.897    26   1.03300   94.956337  37.439823  29.520958   3.216574   1.268246
cement116-anm-00432.dat     -11.2213       8.3985      -8.8095       9.1650      -9.3317       9.3309    1774.7265     925.7489   1.306  15.02142    1.366    20   1.03011   24.450768  18.751831  11.668134   2.095517   1.607098
cement116-anm-00433.dat      -7.6432       5.8471     -11.4547       9.8534     -15.9634      12.5372    2222.8633    1099.7443   1.335  16.19216    1.635    20   1.03019   29.211403  16.303387  11.457694   2.549501   1.422920
cement116-anm-00434.dat     -14.2459      11.3589     -10.2244      14.2650     -10.2817       8.5942    4316.9408    1538.4951   1.200  20.20191    1.220    24   0.98209   29.274332  19.152874  18.383121   1.592457   1.041873
