Name xlow xhi ylow yhi zlow zhi volume surf._area norm_surf_area Equiv._sph._diam. Itrace Nnn Norm._Gauss_Curvature length(mm) width(mm) thick(mm) L/T W/T
MA113AB-2-fine-anm-00477.dat -0.2314 0.2200 -0.2140 0.1946 -0.1306 0.1404 0.0 0.5 1.182 0.4 1.098 22 1.0294 0.46156 0.41471 0.27214 1.69606 1.52391
MA113AB-2-fine-anm-00478.dat -0.2715 0.2329 -0.3034 0.2557 -0.1314 0.1375 0.0 0.6 1.288 0.4 1.246 26 0.9975 0.56383 0.46535 0.26989 2.08914 1.72423
MA113AB-2-fine-anm-00479.dat -0.2038 0.2049 -0.1793 0.2036 -0.1393 0.1654 0.0 0.5 1.237 0.4 1.083 26 0.9913 0.43996 0.40288 0.33375 1.31825 1.20714
MA113AB-2-fine-anm-00480.dat -0.3472 0.3687 -0.2013 0.1775 -0.1427 0.1658 0.0 0.7 1.289 0.4 1.851 16 1.0018 0.73855 0.38132 0.28731 2.57056 1.32720
MA113AB-2-fine-anm-00481.dat -0.2131 0.2243 -0.2063 0.2011 -0.1152 0.1522 0.0 0.5 1.279 0.4 1.127 28 1.0343 0.50315 0.40589 0.27168 1.85203 1.49401
MA113AB-2-fine-anm-00484.dat -0.3101 0.2958 -0.2450 0.2393 -0.1407 0.1308 0.0 0.6 1.275 0.4 1.395 22 0.9517 0.61538 0.44626 0.25667 2.39755 1.73867
MA113AB-2-fine-anm-00485.dat -0.1865 0.2232 -0.2548 0.2569 -0.1637 0.1694 0.0 0.6 1.158 0.4 1.076 22 0.9722 0.51452 0.42457 0.34965 1.47155 1.21429
MA113AB-2-fine-anm-00486.dat -0.2754 0.2364 -0.2157 0.1922 -0.2065 0.1924 0.0 0.6 1.151 0.4 1.073 22 0.9949 0.53142 0.43307 0.41919 1.26775 1.03313
MA113AB-2-fine-anm-00487.dat -0.2501 0.2526 -0.2525 0.2880 -0.1413 0.1267 0.0 0.7 1.239 0.4 1.181 28 1.0147 0.57308 0.47107 0.29699 1.92963 1.58616
MA113AB-2-fine-anm-00488.dat -0.1781 0.2016 -0.2019 0.2483 -0.1419 0.1583 0.0 0.5 1.179 0.4 1.062 24 0.9592 0.45129 0.37426 0.34902 1.29302 1.07232
MA113AB-2-fine-anm-00489.dat -0.2415 0.2422 -0.2189 0.2382 -0.1304 0.1382 0.0 0.5 1.222 0.4 1.185 22 1.0281 0.51656 0.39202 0.33307 1.55092 1.17699
MA113AB-2-fine-anm-00490.dat -0.1999 0.1845 -0.2397 0.2475 -0.1224 0.1456 0.0 0.5 1.207 0.4 1.130 24 0.9870 0.50424 0.42593 0.27689 1.82108 1.53828
MA113AB-2-fine-anm-00491.dat -0.2969 0.2671 -0.3418 0.3279 -0.1378 0.1659 0.0 0.8 1.288 0.4 1.434 22 1.0192 0.74361 0.45722 0.30738 2.41918 1.48746
