   0   0      305.2238678121        0.0000000000
   1   1       -1.7844176435       -2.8874946228
   1   0        9.5306669237        0.0000000000
   1  -1        1.7844176435       -2.8874946228
   2   2       -7.2770581580       40.0191191794
   2   1       21.1565881033       -0.3000533433
   2   0       17.9945876107        0.0000000000
   2  -1      -21.1565881033       -0.3000533433
   2  -2       -7.2770581580      -40.0191191794
   3   3       -8.8394031156       -0.9667352249
   3   2       -0.8849194956       -8.9905408955
   3   1       -6.0160781559       -7.8108786788
   3   0      -13.4176693686        0.0000000000
   3  -1        6.0160781559       -7.8108786788
   3  -2       -0.8849194956        8.9905408955
   3  -3        8.8394031156       -0.9667352249
   4   4       -5.6162176825        1.6492546200
   4   3       -1.9679993027        7.7138231328
   4   2        1.5535281658        2.3649835658
   4   1        2.5037223501       -5.6893124591
   4   0        6.4136961349        0.0000000000
   4  -1       -2.5037223501       -5.6893124591
   4  -2        1.5535281658       -2.3649835658
   4  -3        1.9679993027        7.7138231328
   4  -4       -5.6162176825       -1.6492546200
   5   5       -1.1963375327       -5.7138286098
   5   4        1.6851352303        1.3094351189
   5   3       -0.2630533779       -4.2317124497
   5   2       -2.0701442020       -3.8966240481
   5   1       -1.3022555509        0.1550020534
   5   0       -2.3579700567        0.0000000000
   5  -1        1.3022555509        0.1550020534
   5  -2       -2.0701442020        3.8966240481
   5  -3        0.2630533779       -4.2317124497
   5  -4        1.6851352303       -1.3094351189
   5  -5        1.1963375327       -5.7138286098
   6   6       -1.3376383246       -0.5180856631
   6   5       -4.1039058596        0.2561117845
   6   4        0.3860639495        1.2851262829
   6   3        3.0418908350       -1.6437122386
   6   2        1.1168209215        0.8105451097
   6   1        1.8818597133       -0.1478221547
   6   0       -0.8144137650        0.0000000000
   6  -1       -1.8818597133       -0.1478221547
   6  -2        1.1168209215       -0.8105451097
   6  -3       -3.0418908350       -1.6437122386
   6  -4        0.3860639495       -1.2851262829
   6  -5        4.1039058596        0.2561117845
   6  -6       -1.3376383246        0.5180856631
   7   7        2.8322692319       -2.0372063059
   7   6        0.6001456356       -0.8301423083
   7   5        2.0927671456       -1.4623498259
   7   4        1.3939150629       -0.9489312111
   7   3       -0.1024717365        0.2681833399
   7   2       -0.0400006299       -1.4776442887
   7   1        0.0945605847        1.0276644288
   7   0       -2.5023248142        0.0000000000
   7  -1       -0.0945605847        1.0276644288
   7  -2       -0.0400006299        1.4776442887
   7  -3        0.1024717365        0.2681833399
   7  -4        1.3939150629        0.9489312111
   7  -5       -2.0927671456       -1.4623498259
   7  -6        0.6001456356        0.8301423083
   7  -7       -2.8322692319       -2.0372063059
   8   8        0.1063444135       -0.0166286261
   8   7       -0.4758726588       -1.9808170850
   8   6       -0.5395345557        0.8097115049
   8   5        1.6033639544        0.1106747259
   8   4        1.3012282091        0.1312840448
   8   3        0.3507387244        0.2026271021
   8   2        0.0304729105       -0.0503954000
   8   1        0.0702109092        0.6163018117
   8   0       -0.4791552679        0.0000000000
   8  -1       -0.0702109092        0.6163018117
   8  -2        0.0304729105        0.0503954000
   8  -3       -0.3507387244        0.2026271021
   8  -4        1.3012282091       -0.1312840448
   8  -5       -1.6033639544        0.1106747259
   8  -6       -0.5395345557       -0.8097115049
   8  -7        0.4758726588       -1.9808170850
   8  -8        0.1063444135        0.0166286261
   9   9        1.2377460271        0.3685952530
   9   8       -0.1154921802        0.4441651735
   9   7        1.0321539215        0.4228072588
   9   6        0.7865196518       -0.0141578479
   9   5       -0.9852277380       -1.2887262486
   9   4        0.6852917959        0.1767267916
   9   3       -0.5953936040       -0.8014893064
   9   2        0.0382549047       -0.0807089822
   9   1       -0.0910995730        0.3480177415
   9   0       -1.4131106279        0.0000000000
   9  -1        0.0910995730        0.3480177415
   9  -2        0.0382549047        0.0807089822
   9  -3        0.5953936040       -0.8014893064
   9  -4        0.6852917959       -0.1767267916
   9  -5        0.9852277380       -1.2887262486
   9  -6        0.7865196518        0.0141578479
   9  -7       -1.0321539215        0.4228072588
   9  -8       -0.1154921802       -0.4441651735
   9  -9       -1.2377460271        0.3685952530
  10  10       -0.1661645961        0.6387599589
  10   9        0.2344644504       -0.4262988062
  10   8        0.2520315975        0.0693099911
  10   7       -0.1700027902        0.5499992590
  10   6       -0.6206381542        0.5903582957
  10   5        0.3906781208       -0.1982445278
  10   4       -0.0510170827       -0.2086550938
  10   3        0.0973594331       -0.4197081212
  10   2        0.4834013418       -0.2650343212
  10   1       -0.0694048963        0.0753055600
  10   0        0.1406829615        0.0000000000
  10  -1        0.0694048963        0.0753055600
  10  -2        0.4834013418        0.2650343212
  10  -3       -0.0973594331       -0.4197081212
  10  -4       -0.0510170827        0.2086550938
  10  -5       -0.3906781208       -0.1982445278
  10  -6       -0.6206381542       -0.5903582957
  10  -7        0.1700027902        0.5499992590
  10  -8        0.2520315975       -0.0693099911
  10  -9       -0.2344644504       -0.4262988062
  10 -10       -0.1661645961       -0.6387599589
  11  11        0.1700861423        0.6819837854
  11  10        0.8227620288       -0.0538848208
  11   9       -0.2807559326        0.6013681016
  11   8        0.0873356338        0.8785258750
  11   7        0.5150412555       -0.7397519119
  11   6       -0.3261568362       -0.1876715412
  11   5        0.1720356441        0.2148773709
  11   4       -0.2517993933       -0.5857529274
  11   3       -0.2243748084        0.7372998207
  11   2       -0.1279987493       -0.0780662247
  11   1       -0.6332780895       -0.2442319378
  11   0       -0.4596291027        0.0000000000
  11  -1        0.6332780895       -0.2442319378
  11  -2       -0.1279987493        0.0780662247
  11  -3        0.2243748084        0.7372998207
  11  -4       -0.2517993933        0.5857529274
  11  -5       -0.1720356441        0.2148773709
  11  -6       -0.3261568362        0.1876715412
  11  -7       -0.5150412555       -0.7397519119
  11  -8        0.0873356338       -0.8785258750
  11  -9        0.2807559326        0.6013681016
  11 -10        0.8227620288        0.0538848208
  11 -11       -0.1700861423        0.6819837854
  12  12       -0.3011893022        0.0335334073
  12  11        0.6350825895       -0.1254977920
  12  10       -0.5972603138        0.2734458081
  12   9       -0.1978551479        0.1863275904
  12   8        0.1773270092        0.6201109505
  12   7       -0.3776837698        0.9096741225
