cement140-anm-00001.dat,-13.7548,13.2840,-17.2859,18.8611,-18.8048,21.6055,12205.0735,3185.9851,1.243,28.56586,1.321,28,0.97941,43.740902,30.692957,22.619267,1.933790,1.356939
cement140-anm-00002.dat,-6.4896,6.3426,-8.4119,9.0713,-7.2534,7.5653,1098.5813,675.2819,1.312,12.80200,1.324,20,1.00316,19.604753,14.707981,10.061737,1.948446,1.461774
cement140-anm-00003.dat,-15.0725,15.5520,-21.3725,19.1761,-22.2222,27.9833,19583.1456,4366.2323,1.243,33.44218,1.227,28,0.95266,50.497864,37.309875,27.382820,1.844144,1.362529
cement140-anm-00004.dat,-11.8920,15.3949,-13.5498,11.9032,-23.6880,21.2634,11494.0762,3030.5675,1.230,28.00003,1.355,28,0.95349,45.325111,32.861565,20.911640,2.167458,1.571448
cement140-anm-00005.dat,-28.8711,25.4474,-26.7309,26.2121,-15.0346,15.5017,37374.1760,6566.6071,1.215,41.48181,1.255,28,0.99248,60.572094,48.437542,31.174368,1.943010,1.553762
cement140-anm-00007.dat,-13.2749,14.4850,-23.1112,27.9518,-35.9317,25.4738,21509.3228,5130.7398,1.372,34.50452,1.508,20,1.02319,61.892761,46.334194,27.643244,2.238983,1.676149
cement140-anm-00008.dat,-10.9329,17.0537,-11.0855,10.2126,-18.5613,18.1302,6768.7169,2126.3276,1.229,23.46943,1.349,24,0.99864,37.818157,27.501431,16.349239,2.313145,1.682123
cement140-anm-00009.dat,-12.1662,13.8080,-11.0677,10.6194,-11.5513,13.7816,4167.6949,1568.5552,1.252,19.96637,1.179,28,0.98488,29.058270,22.057096,23.433203,1.240047,0.941275
cement140-anm-00010.dat,-12.7916,11.7919,-7.1479,9.0021,-12.1240,12.1567,3265.0696,1354.0992,1.272,18.40622,1.241,28,0.95954,25.805155,25.027760,14.668094,1.759271,1.706272
cement140-anm-00011.dat,-11.5289,10.6865,-15.1449,12.9104,-10.5431,8.5888,3333.6009,1423.2713,1.319,18.53411,1.334,28,1.00045,28.849726,24.373978,11.040847,2.612999,2.207618
