   0   0        0.6557012965        0.0000000000
   1   1       -0.0025122933       -0.0089953045
   1   0       -0.0053983626        0.0000000000
   1  -1        0.0025122933       -0.0089953045
   2   2       -0.0482616696        0.0275633040
   2   1        0.0306987810        0.0253523864
   2   0       -0.0390974321        0.0000000000
   2  -1       -0.0306987810        0.0253523864
   2  -2       -0.0482616696       -0.0275633040
   3   3       -0.0190747047       -0.0286792792
   3   2        0.0069558217       -0.0040317679
   3   1        0.0156018897        0.0005154523
   3   0       -0.0247467988        0.0000000000
   3  -1       -0.0156018897        0.0005154523
   3  -2        0.0069558217        0.0040317679
   3  -3        0.0190747047       -0.0286792792
   4   4       -0.0136042356       -0.0093868446
   4   3       -0.0013782533        0.0033193531
   4   2       -0.0017070293        0.0014335959
   4   1        0.0044818928       -0.0043202080
   4   0       -0.0008434214        0.0000000000
   4  -1       -0.0044818928       -0.0043202080
   4  -2       -0.0017070293       -0.0014335959
   4  -3        0.0013782533        0.0033193531
   4  -4       -0.0136042356        0.0093868446
   5   5        0.0146411266        0.0021074245
   5   4        0.0032168054       -0.0023848411
   5   3       -0.0017085162        0.0057564278
   5   2        0.0053921172        0.0005862954
   5   1       -0.0052611660       -0.0012451827
   5   0       -0.0033636919        0.0000000000
   5  -1        0.0052611660       -0.0012451827
   5  -2        0.0053921172       -0.0005862954
   5  -3        0.0017085162        0.0057564278
   5  -4        0.0032168054        0.0023848411
   5  -5       -0.0146411266        0.0021074245
   6   6        0.0026863952        0.0045685944
   6   5       -0.0010386135       -0.0021235856
   6   4       -0.0021277019       -0.0008234377
   6   3        0.0042125946       -0.0026967732
   6   2        0.0030848431        0.0031950740
   6   1       -0.0077352487       -0.0027987188
   6   0        0.0004580233        0.0000000000
   6  -1        0.0077352487       -0.0027987188
   6  -2        0.0030848431       -0.0031950740
   6  -3       -0.0042125946       -0.0026967732
   6  -4       -0.0021277019        0.0008234377
   6  -5        0.0010386135       -0.0021235856
   6  -6        0.0026863952       -0.0045685944
   7   7        0.0016133942        0.0103243359
   7   6        0.0049527078       -0.0002521646
   7   5       -0.0021669202       -0.0040414344
   7   4       -0.0025206376        0.0013602230
   7   3        0.0029083365        0.0011365226
   7   2       -0.0008634391       -0.0005479111
   7   1       -0.0037330036       -0.0004308338
   7   0        0.0017153867        0.0000000000
   7  -1        0.0037330036       -0.0004308338
   7  -2       -0.0008634391        0.0005479111
   7  -3       -0.0029083365        0.0011365226
   7  -4       -0.0025206376       -0.0013602230
   7  -5        0.0021669202       -0.0040414344
   7  -6        0.0049527078        0.0002521646
   7  -7       -0.0016133942        0.0103243359
   8   8       -0.0021925210        0.0012348665
   8   7        0.0015509057       -0.0008375069
   8   6        0.0040308319       -0.0011295312
   8   5       -0.0005024292        0.0005836749
   8   4        0.0016992174        0.0020834126
   8   3        0.0004256495        0.0033586663
   8   2       -0.0014783929        0.0015293536
   8   1       -0.0004843902       -0.0012413290
   8   0        0.0036309583        0.0000000000
   8  -1        0.0004843902       -0.0012413290
   8  -2       -0.0014783929       -0.0015293536
   8  -3       -0.0004256495        0.0033586663
   8  -4        0.0016992174       -0.0020834126
   8  -5        0.0005024292        0.0005836749
   8  -6        0.0040308319        0.0011295312
   8  -7       -0.0015509057       -0.0008375069
   8  -8       -0.0021925210       -0.0012348665
   9   9       -0.0039284879       -0.0007949109
   9   8        0.0000791782        0.0022541810
   9   7        0.0031874171        0.0005142422
   9   6       -0.0024906984       -0.0019619818
   9   5        0.0008190688        0.0018042787
   9   4        0.0010729466        0.0010467131
   9   3       -0.0006148089        0.0034242101
   9   2       -0.0010951594       -0.0016807570
   9   1        0.0019799138        0.0012328812
   9   0        0.0007704948        0.0000000000
   9  -1       -0.0019799138        0.0012328812
   9  -2       -0.0010951594        0.0016807570
   9  -3        0.0006148089        0.0034242101
   9  -4        0.0010729466       -0.0010467131
   9  -5       -0.0008190688        0.0018042787
   9  -6       -0.0024906984        0.0019619818
   9  -7       -0.0031874171        0.0005142422
   9  -8        0.0000791782       -0.0022541810
   9  -9        0.0039284879       -0.0007949109
  10  10        0.0016478667       -0.0031832269
  10   9       -0.0015903209       -0.0017899605
  10   8        0.0005920897       -0.0011621116
  10   7        0.0004790892        0.0001718223
  10   6        0.0005528181       -0.0015982277
  10   5       -0.0003466728       -0.0011708897
  10   4        0.0017964404        0.0003365273
  10   3        0.0009965479        0.0013029487
  10   2       -0.0017602009       -0.0007443189
  10   1       -0.0012205463        0.0014121622
  10   0        0.0007862546        0.0000000000
  10  -1        0.0012205463        0.0014121622
  10  -2       -0.0017602009        0.0007443189
  10  -3       -0.0009965479        0.0013029487
  10  -4        0.0017964404       -0.0003365273
  10  -5        0.0003466728       -0.0011708897
  10  -6        0.0005528181        0.0015982277
  10  -7       -0.0004790892        0.0001718223
  10  -8        0.0005920897        0.0011621116
  10  -9        0.0015903209       -0.0017899605
  10 -10        0.0016478667        0.0031832269
  11  11        0.0000639410       -0.0016130790
  11  10       -0.0018363163       -0.0004416679
  11   9        0.0004579241       -0.0006825608
