   0.0   0.0   0.0   0.0   0.0
   0.0   0.0   0.0   0.0   0.0
   0.0   0.0   0.3   0.0   0.0
   0.0   2.6   1.2   0.2   0.0
  72.7  22.7   0.3   0.0   0.0
