Name xlow xhi ylow yhi zlow zhi volume surf._area norm_surf_area Equiv._sph._diam. Itrace Nnn Norm._Gauss_Curvature length(mm) width(mm) thick(mm) L/T W/T
MA107-6-fine-anm-00708.dat -0.3145 0.2777 -0.3320 0.3139 -0.1882 0.1787 0.1 0.9 1.258 0.5 1.259 28 1.0085 0.72063 0.53142 0.39167 1.83989 1.35682
MA107-6-fine-anm-00709.dat -0.5028 0.5539 -0.3326 0.3519 -0.3147 0.3415 0.2 1.8 1.230 0.7 1.322 28 1.0434 1.06993 0.64187 0.57652 1.85584 1.11336
MA107-6-fine-anm-00710.dat -0.4709 0.5183 -0.4090 0.4440 -0.3239 0.3894 0.2 2.2 1.144 0.8 1.196 30 0.9829 1.09754 0.73721 0.64479 1.70216 1.14334
MA107-6-fine-anm-00711.dat -0.6273 0.5698 -0.6308 0.6009 -0.4573 0.4606 0.5 3.8 1.167 1.0 1.126 30 1.0093 1.30537 1.22734 0.87674 1.48889 1.39989
MA107-6-fine-anm-00712.dat -0.3711 0.5103 -0.7164 0.7709 -0.3861 0.5556 0.4 3.3 1.213 0.9 1.346 30 0.9821 1.55100 0.89429 0.80730 1.92122 1.10776
MA107-6-fine-anm-00714.dat -0.5615 0.4912 -0.5099 0.5735 -0.3916 0.4189 0.3 2.7 1.157 0.9 1.146 30 1.0443 1.15394 0.92095 0.78538 1.46928 1.17263
MA107-6-fine-anm-00715.dat -0.5422 0.4718 -0.4778 0.5099 -0.4532 0.4831 0.4 2.8 1.092 0.9 1.071 30 1.0016 1.12004 1.00742 0.85657 1.30759 1.17611
MA107-6-fine-anm-00716.dat -0.5627 0.5909 -0.6506 0.6364 -0.3438 0.4036 0.5 3.3 1.175 1.0 1.170 30 0.9893 1.36851 1.17594 0.81471 1.67975 1.44338
MA107-6-fine-anm-00718.dat -0.2851 0.2694 -0.2826 0.2557 -0.1690 0.1689 0.0 0.7 1.249 0.4 1.296 24 0.9745 0.64689 0.44347 0.31383 2.06130 1.41312
MA107-6-fine-anm-00719.dat -0.5879 0.5626 -0.4889 0.4909 -0.2672 0.3616 0.3 2.5 1.233 0.8 1.332 28 0.9755 1.20242 0.96025 0.60846 1.97618 1.57816
MA107-6-fine-anm-00720.dat -0.5706 0.5258 -0.5141 0.5533 -0.3098 0.3181 0.3 2.7 1.191 0.8 1.232 30 1.0253 1.14196 1.01050 0.60983 1.87258 1.65702
MA107-6-fine-anm-00721.dat -0.2291 0.2806 -0.2459 0.2777 -0.1819 0.1838 0.0 0.6 1.279 0.4 1.384 24 0.9518 0.62094 0.38467 0.34220 1.81452 1.12409
MA107-6-fine-anm-00722.dat -0.2271 0.2577 -0.3151 0.3315 -0.2307 0.2355 0.1 0.9 1.170 0.5 1.112 26 1.0399 0.66744 0.48503 0.44695 1.49331 1.08519
MA107-6-fine-anm-00723.dat -0.3191 0.3248 -0.2388 0.2246 -0.1158 0.1233 0.0 0.6 1.363 0.4 1.612 22 0.9852 0.65424 0.40479 0.23922 2.73491 1.69213
MA107-6-fine-anm-00725.dat -0.3497 0.3177 -0.2840 0.2795 -0.1148 0.1361 0.0 0.7 1.343 0.4 1.556 24 0.9704 0.73109 0.50020 0.21273 3.43674 2.35134
MA107-6-fine-anm-00726.dat -0.2582 0.2415 -0.3410 0.3022 -0.1942 0.1818 0.0 0.8 1.252 0.4 1.268 22 1.0090 0.69771 0.48206 0.35848 1.94630 1.34473
MA107-6-fine-anm-00727.dat -0.3552 0.3610 -0.2735 0.2691 -0.1575 0.1893 0.1 1.0 1.210 0.5 1.241 28 0.9900 0.74768 0.54753 0.35165 2.12624 1.55704
MA107-6-fine-anm-00728.dat -0.2903 0.3183 -0.3086 0.3662 -0.1767 0.1888 0.1 0.9 1.188 0.5 1.253 26 0.9917 0.76977 0.47488 0.40437 1.90361 1.17437
MA107-6-fine-anm-00729.dat -0.2922 0.2889 -0.2731 0.2918 -0.1526 0.1487 0.0 0.7 1.232 0.4 1.220 24 0.9612 0.60684 0.45525 0.31133 1.94915 1.46225
MA107-6-fine-anm-00730.dat -0.2562 0.2764 -0.3131 0.3089 -0.1688 0.1968 0.0 0.8 1.274 0.4 1.243 26 0.9813 0.62482 0.56713 0.34155 1.82940 1.66049
MA107-6-fine-anm-00731.dat -0.3107 0.4634 -0.2624 0.3052 -0.2253 0.1640 0.0 0.8 1.381 0.4 1.463 22 0.9587 0.82410 0.52031 0.32887 2.50583 1.58210
MA107-6-fine-anm-00732.dat -0.3155 0.3253 -0.2399 0.2289 -0.2006 0.1996 0.1 0.9 1.168 0.5 1.117 26 1.0488 0.64824 0.51455 0.43138 1.50272 1.19281
MA107-6-fine-anm-00733.dat -0.3851 0.3399 -0.2308 0.2294 -0.2206 0.1776 0.1 0.9 1.188 0.5 1.195 26 0.9624 0.73816 0.51297 0.42927 1.71958 1.19499
MA107-6-fine-anm-00734.dat -0.2933 0.3324 -0.2786 0.2881 -0.2465 0.2528 0.1 0.9 1.279 0.5 1.199 28 0.9755 0.68833 0.50384 0.45100 1.52622 1.11716
MA107-6-fine-anm-00735.dat -0.2267 0.2630 -0.3246 0.3582 -0.1812 0.1840 0.1 0.9 1.187 0.5 1.171 28 0.9702 0.68763 0.49483 0.36472 1.88537 1.35676
MA107-6-fine-anm-00736.dat -0.3019 0.3113 -0.3537 0.2572 -0.0939 0.1135 0.0 0.7 1.399 0.4 1.567 24 0.9698 0.68156 0.49967 0.20671 3.29717 2.41723
MA107-6-fine-anm-00737.dat -0.2829 0.2562 -0.3703 0.4140 -0.1948 0.2370 0.1 1.1 1.173 0.5 1.284 24 0.9892 0.82708 0.49824 0.40212 2.05680 1.23903
MA107-6-fine-anm-00738.dat -0.2477 0.2413 -0.2879 0.2288 -0.1745 0.1949 0.0 0.7 1.225 0.4 1.133 26 0.9687 0.56992 0.43084 0.36773 1.54983 1.17164
MA107-6-fine-anm-00739.dat -0.3287 0.3623 -0.3113 0.2548 -0.1500 0.1522 0.0 0.8 1.342 0.4 1.602 26 1.0432 0.71999 0.47630 0.26500 2.71694 1.79734
MA107-6-fine-anm-00740.dat -0.2090 0.2012 -0.2084 0.1964 -0.1662 0.1687 0.0 0.5 1.181 0.4 1.069 22 1.0389 0.44629 0.41500 0.35295 1.26447 1.17580
