   0.0   0.0   0.0   0.0   0.0
   0.0   0.0   0.0   0.0   0.0
   0.0   0.0   0.6   1.2   0.0
   0.0  13.5  15.2   2.9   0.6
  29.2  29.8   5.8   1.2   0.0
