   0.0   0.0   0.0   0.0   0.0
   0.0   0.0   0.0   0.0   0.0
   0.0   0.0   1.0   0.0   0.0
   0.0   9.2   8.3   3.9   0.0
  37.4  34.0   4.9   1.0   0.5
