cement152-anm-00244.dat            4.51        2.37       -1.72       -1.38        9.97       0.668      -0.264     -0.0907        5.81       0.849       0.452       0.814       0.427        19.7        17.9        10.4        17.9        10.4       0.555       0.928       0.675       0.631       0.969
cement152-anm-00247.dat            4.51       0.149        2.38      -0.942        15.7      -0.212       -1.11    6.94e-17        6.25       0.786       0.288       0.716       0.471        31.4        19.9        10.7        19.7        10.5       0.421        0.84       0.562       0.471       0.919
cement152-anm-00254.dat             3.9      -0.588       -1.81       0.241        15.9       -1.23      -0.678      0.0885        7.02       0.698       0.246       0.609       0.484        32.2        22.7        9.44        22.5        9.42        0.35       0.787       0.496       0.404       0.906
cement152-anm-00255.dat            3.69       -2.19        1.21       0.478        11.3        1.02        1.24       0.203        6.53       0.749       0.326       0.678       0.408        22.4        15.5        9.62        15.4        10.2       0.551       0.916       0.672       0.611       0.956
cement152-anm-00256.dat            7.07        4.88           0    2.99e-16        21.6        2.68        2.51       -2.67        6.22       0.765       0.327       0.705       0.473        43.1        30.1        17.4        30.1        17.4       0.483       0.884       0.616       0.544       0.943
cement152-anm-00257.dat            6.27       -11.6       -4.58      -0.783        24.4         1.6        1.51        1.21        6.91       0.712       0.257       0.586       0.448        48.5        21.5        15.7        21.5        15.7       0.487       0.851       0.619       0.491       0.892
cement152-anm-00264.dat            7.16        3.34       0.422      -0.864        17.6      -0.738       -2.27      -0.613        6.12       0.806       0.407       0.765       0.461        34.5        27.3        20.6        27.1        20.8       0.679       0.963       0.773       0.741       0.981
cement152-anm-00267.dat            4.67        3.07       0.787        -0.4          11       -1.07       0.425       0.146         6.1       0.807       0.426       0.763       0.388        21.9        17.5        12.3        17.5        12.3       0.631       0.951       0.735       0.698       0.976
cement152-anm-00269.dat            6.05        4.55        -1.8       3e-16        14.5       -2.51    3.07e-16       0.643        6.05       0.812       0.416        0.76       0.443        29.1        19.2        14.1          19        13.9        0.59       0.927       0.703       0.642       0.958
cement152-anm-00270.dat            4.59       -5.28    6.46e-16        1.01        21.1         2.2           0       0.139        7.13       0.656       0.218       0.543       0.467        42.3        27.7        10.4        27.7        10.4       0.304       0.738       0.452       0.349       0.883
cement152-anm-00271.dat             5.5       -3.33    4.08e-16    2.04e-16        18.8        1.32        4.07        1.39        6.47        0.75       0.293       0.677       0.472        37.9          23        12.6        22.8        12.4        0.42       0.838       0.561       0.466       0.914
cement152-anm-00273.dat            5.54       -4.03        0.51       0.256          15         2.5        1.82        1.01        6.77        0.74       0.369       0.675       0.455        29.7        26.9        14.1        26.9        14.1       0.498       0.901       0.628       0.574       0.959
cement152-anm-00274.dat            4.99       -3.65        1.44       0.247        14.2     -0.0514      -0.817        1.29        6.29       0.785        0.35       0.727       0.444        28.2        26.9        11.4        26.8        11.4       0.416       0.849       0.557       0.489        0.94
cement152-anm-00277.dat            8.29        4.26           0      -0.538        18.3       -3.29      -0.415        2.41        5.75       0.846       0.454       0.812       0.486        35.8        28.5          25        28.5          25       0.783       0.981       0.849        0.83        0.99
cement152-anm-00279.dat            5.02         4.2        1.08      -0.547        15.1     -0.0818        -1.3       0.947        6.35       0.759       0.334       0.688       0.494        29.4        26.5        12.2        26.3        11.1         0.4       0.835       0.543        0.47       0.934
cement152-anm-00281.dat            4.94       -1.03       0.752       0.703        16.3      -0.141       -2.25       -1.06        6.56       0.745       0.303       0.686       0.412        32.6        17.6        16.7        16.5        16.4       0.706       0.925       0.793       0.708       0.947
cement152-anm-00286.dat            3.55        -3.7    4.54e-16      -0.468        11.3       0.918       -1.11       0.678        6.18       0.749       0.314       0.683       0.394        22.5        12.1        9.72        12.1        9.72       0.589       0.908       0.703       0.616       0.938
cement152-anm-00288.dat            2.94       -3.55       -1.95        1.04        9.54       0.155      -0.815     -0.0522        6.23       0.771       0.308       0.707       0.445          19        14.4        7.16        14.3        7.04       0.426       0.852       0.566       0.491       0.935
cement152-anm-00292.dat            5.12       0.664        2.04    1.32e-16        14.5        1.53       -1.85       -2.56         6.2       0.779       0.353       0.735       0.368        29.2        16.3        14.3        16.1        15.3       0.703       0.937        0.79        0.72       0.957
cement152-anm-00293.dat            4.06       -1.64       -1.19       0.256        10.5       0.838       0.609        -1.1         6.2       0.772       0.386       0.728       0.367        21.1        15.2        10.2        15.1        10.5       0.588       0.932       0.702       0.649       0.964
cement152-anm-00295.dat            5.21       0.225       -3.58        1.97        13.1      -0.303        0.12       -2.58        6.23        0.79       0.398       0.738       0.437        25.7        21.7        12.1        21.5        11.7       0.498       0.899       0.629       0.572       0.957
cement152-anm-00297.dat            5.36        1.11         5.8       -1.13        18.5       -0.19      0.0487      0.0374        6.78       0.723        0.29       0.635       0.507        37.2        29.2          13        29.2        13.1       0.397       0.831        0.54       0.461       0.928
cement152-anm-00299.dat            4.49        2.92      -0.369       0.185        12.9       -0.75       -1.59    1.08e-16        6.18       0.798       0.348       0.748       0.444          26        19.6        11.5        19.6        11.5       0.509       0.901       0.638       0.577       0.954
cement152-anm-00301.dat            7.21       0.154       0.806       0.157        14.8        1.04        1.64        1.23         5.9       0.838       0.487        0.82       0.408        28.8        24.1        21.3        24.1        21.3       0.809       0.987       0.868       0.855       0.993
cement152-anm-00302.dat            5.98        1.78       0.704       0.491        24.5      -0.236        0.13      0.0514        7.04       0.688       0.244        0.58       0.436        49.1        23.7        13.4        23.7        13.4       0.392       0.805       0.536       0.413       0.878
cement152-anm-00305.dat            6.29      -0.191       0.405      -0.952        13.3        1.28       0.706        2.31         5.9       0.845       0.473       0.813       0.398        26.5        21.6        16.4        21.6        16.4       0.685       0.966       0.777       0.749       0.983
cement152-anm-00309.dat            4.77       -5.07        2.79         1.1        14.7        1.74       -1.27       -1.78        6.65       0.738       0.323       0.658       0.504        27.8        25.5        11.5        25.5        11.2       0.419        0.85       0.559       0.491        0.94
cement152-anm-00313.dat            4.84      -0.542       0.655       -1.81          16        1.46           0        1.37         6.4       0.754       0.302       0.686       0.447        31.1        23.1        12.3        23.1        12.3       0.459       0.873       0.595       0.525       0.942
cement152-anm-00314.dat            7.56        3.34       -2.42      -0.259        19.6       0.312       0.123        1.76        6.16       0.796       0.386       0.753       0.496        39.6        28.8        23.9        28.8        23.9       0.709       0.964       0.795       0.761        0.98
cement152-anm-00315.dat            4.17       -6.57        3.61        1.93        18.7        1.27       -2.71       -1.19         7.4       0.666       0.223        0.55       0.492        37.6        23.3        10.1        23.3        10.1       0.341       0.774       0.488       0.385       0.892
cement152-anm-00316.dat            3.77       -4.25       -2.33      -0.924        15.3       0.251      0.0317      0.0822        6.75       0.723       0.247       0.628       0.509        30.6        22.7        8.92        22.7        8.92       0.339       0.778       0.486       0.395       0.906
cement152-anm-00318.dat            6.75        2.31       -1.68      -0.928        21.6       -3.81       0.979    2.41e-16        6.76       0.712       0.313        0.65       0.453        44.5        32.8        17.5        32.3        16.8       0.442       0.861        0.58       0.505       0.936
cement152-anm-00319.dat            5.03       -2.25       -1.63       -0.53        11.7      -0.276        1.45       0.936        6.04       0.829       0.429       0.789       0.424        22.6        19.7        12.7        19.3        12.3       0.586       0.939         0.7       0.659       0.973
cement152-anm-00320.dat            7.32      -0.911       0.856       -1.33        14.5        1.96      -0.774    1.29e-16        5.81        0.85       0.504       0.821       0.442        27.5          26        20.9          26        20.9       0.779       0.987       0.847       0.835       0.994
cement152-anm-00326.dat            5.01       -2.45       -1.35      -0.533        12.7       0.962      -0.903        -2.8        6.12       0.795       0.393       0.759       0.388        25.5        18.9        15.8        18.5        15.6        0.72       0.966       0.804       0.771       0.981
cement152-anm-00327.dat            4.42        1.11       0.285       0.454        12.4        1.02      -0.261       -2.23         6.2       0.801       0.356       0.755        0.38        24.8        14.2        12.1          14          12       0.643       0.928       0.745       0.672       0.952
cement152-anm-00328.dat            3.09        5.13        1.32       -1.72        13.4       -1.44      -0.371       0.947        7.19       0.674        0.23       0.558       0.413        26.2        13.5        7.77        13.5        7.77       0.414       0.824       0.555       0.442       0.894
cement152-anm-00330.dat            5.77       -3.04       -2.21      -0.475        15.8        1.55      -0.851        3.75        6.15       0.791       0.365       0.738       0.461        31.6        23.3          15        23.2        14.9       0.552        0.92       0.673       0.617        0.96
cement152-anm-00331.dat            5.97        5.54        1.42       -0.36        20.3       -2.95       -3.57       0.291        6.52       0.742       0.293       0.672       0.463        41.1        28.3          15          28        15.7       0.463       0.872       0.598       0.521       0.937
