cement152-anm-02238.dat            7.63        5.24      -0.662        1.36        17.5       -2.26       0.286        1.89        5.93       0.806       0.436       0.754       0.471          35        27.6        17.3        27.3        16.9       0.545        0.92       0.668       0.615       0.962
cement152-anm-02239.dat            5.35      -0.544       -0.14        1.02        12.1      -0.061       0.969       -1.77           6        0.82       0.443       0.783       0.421          24        17.7        14.9        17.7        14.9       0.721       0.968       0.804       0.773       0.982
cement152-anm-02240.dat            5.08      -0.271        -4.3        1.71        15.1        1.45        2.28       -1.48        6.55       0.745       0.336       0.681        0.45        29.1        23.3        11.5        23.3        11.5       0.441       0.864       0.579        0.51       0.942
cement152-anm-02241.dat            5.89       -7.12        2.82       -1.46          19        1.67           0      -0.429        6.28        0.77       0.311       0.695       0.511        38.1        30.3        14.1        30.2        13.8       0.406       0.838       0.548       0.472       0.932
cement152-anm-02243.dat            7.28        5.54        1.42        0.36        21.3       -1.57        1.47       -3.39        6.45       0.762       0.342       0.693       0.516        42.7        34.5        15.5        34.5        15.5       0.405       0.838       0.547       0.472       0.932
cement152-anm-02246.dat            5.74       -4.05        -1.6       0.832        15.7      -0.488       -2.56      -0.669        6.11       0.803       0.364       0.744       0.483        31.3        21.4        13.7        21.4        13.7       0.529       0.906       0.654       0.588       0.951
cement152-anm-02247.dat            4.05        2.42       -1.76      -0.571        10.4       -1.48    1.81e-16        1.79        5.98       0.799       0.388       0.753       0.373        21.1          15        9.64          15        9.64       0.542       0.914       0.665       0.605       0.957
cement152-anm-02248.dat            6.76         1.4       0.554      -0.387        15.9       -2.04       -1.48        3.04        6.09       0.802       0.426       0.775       0.395          32          23        19.3        22.7        19.7        0.73       0.966       0.811       0.777        0.98
cement152-anm-02253.dat            4.77       -17.1     2.1e-15       -2.16        28.3      -0.281        4.46    2.74e-16        7.18       0.671       0.168       0.529       0.478        56.8        23.8        10.7        23.8        10.7       0.291       0.708        0.44       0.297       0.817
cement152-anm-02256.dat            7.75       -1.33      -0.525     -0.0898        18.8        1.89       -1.04       -1.37        5.99       0.818       0.413       0.778       0.426          38        24.5          21        24.3        21.1       0.693       0.951       0.783       0.733       0.969
cement152-anm-02262.dat            5.98       -5.55       -4.03       0.432        17.1       -0.75        2.31      -0.961        6.29       0.782        0.35       0.725       0.483        34.3        24.9        15.1        24.9          15       0.514       0.902       0.642       0.579       0.952
cement152-anm-02267.dat            5.47         2.8           0      -0.176          13      -0.411      -0.874        1.76        5.88       0.828        0.42       0.785       0.392        26.1        18.7        13.5        18.6        13.9       0.628       0.944       0.733       0.687        0.97
cement152-anm-02269.dat            3.75        1.58       -3.36        1.75        12.2      -0.478     -0.0604       0.124        6.31       0.684       0.307       0.643       0.388        23.7        21.2        14.7          21        13.8       0.618       0.951       0.726       0.692       0.978
cement152-anm-02274.dat            5.09       -5.66        2.24    3.73e-16        19.4        2.33       -2.82       -2.66        6.58       0.729       0.262       0.645       0.465        38.9        24.6        12.1        24.6        12.1       0.389       0.818       0.533       0.439        0.91
cement152-anm-02279.dat            6.02       -1.27      -0.696      -0.572        14.3       -1.57       0.623         1.4         5.9       0.839       0.422       0.807       0.447          28        21.3          18        21.1        17.4       0.717       0.968       0.801       0.771       0.982
cement152-anm-02280.dat            4.93       0.993         1.2        1.46        14.9       -1.14       -1.38      -0.981        6.72        0.74        0.33       0.679       0.456        29.3        24.8          13        24.8          13       0.483       0.891       0.615       0.556       0.954
cement152-anm-02282.dat            8.62       -1.09       -0.43      -0.742        16.4       0.786       -0.95         3.8        5.65       0.872       0.527       0.853       0.408        32.8        26.8        22.2        26.8        22.2       0.749       0.978       0.824       0.804       0.989
cement152-anm-02283.dat            5.82        4.27       -1.69       0.289        14.6       -0.88        1.06      -0.876        6.02         0.8       0.397       0.745       0.462        29.5        24.2          15        24.2          15       0.563       0.929       0.681       0.635       0.968
cement152-anm-02285.dat            5.36        4.63        1.19    2.93e-16        16.3       -3.92        1.01        1.91        6.17       0.787       0.329       0.726       0.429        33.2        19.5        12.3        19.5        12.3       0.483       0.874       0.615       0.527       0.928
cement152-anm-02286.dat            4.47       -1.52        1.84    1.46e-16         9.7        1.05      -0.985      -0.182        6.24       0.802       0.461       0.761       0.353          19        16.1        11.1        16.1        11.1       0.637       0.955        0.74       0.707       0.979
cement152-anm-02289.dat            7.31        2.21         1.6       0.344        16.8       0.358       -1.88        0.49        5.85       0.836       0.434       0.796       0.451        33.8        22.2        20.5        22.2        20.5       0.749       0.962       0.825       0.783       0.977
cement152-anm-02291.dat            5.77       -1.11        5.79    3.61e-16        16.7         0.5       -1.54    9.91e-17        6.07       0.799       0.346       0.738       0.541        33.1        27.8        13.2        27.8        13.2       0.436       0.862       0.575       0.507       0.943
cement152-anm-02296.dat             8.7        2.82       -3.41        1.44        22.4       -1.92      -0.242       -2.66        6.05       0.811       0.389       0.759       0.489        44.7        33.7        20.7        33.7        20.7       0.532       0.912       0.657         0.6       0.958
cement152-anm-02301.dat            5.69        1.43        1.34       0.248        22.5       -3.83        2.78       -3.44        6.89       0.703       0.253       0.611       0.431        45.1        22.6        14.7        22.6        14.7       0.461        0.85       0.597       0.485       0.903
cement152-anm-02303.dat            9.62       -4.55       -4.28         1.6        22.9        2.24       0.575       -3.18        6.11       0.801        0.42       0.757       0.498        45.5        38.1        27.8        37.3        26.5       0.642       0.956       0.745       0.711       0.979
cement152-anm-02310.dat            7.32       -7.74      -0.978    4.78e-16        23.3       0.695       -3.64       -1.75         6.5       0.753       0.314       0.676       0.479        46.7        25.8        19.1        24.7          20       0.589       0.907       0.702       0.613       0.937
cement152-anm-02317.dat            7.96        2.75       -2.58        1.22        18.9      -0.811        4.25    2.65e-16        5.83       0.836       0.422       0.791       0.493        37.2        25.2        20.9        25.2        20.9       0.682       0.954       0.775        0.73       0.973
cement152-anm-02321.dat            7.68        1.16      -0.297       0.307        21.7        1.65        -3.5        1.26         5.8        0.84       0.354       0.786       0.565        42.3        30.6        17.5        30.6        17.5       0.487       0.888       0.619       0.551       0.947
cement152-anm-02322.dat            5.93        5.81       0.734      -0.739        16.5       -2.31      -0.292       0.295        6.18       0.798        0.36       0.731       0.468        32.7        19.9        14.5        19.7        14.9       0.585       0.919         0.7       0.628        0.95
cement152-anm-02326.dat            8.25       0.982       0.922      -0.741        15.7     -0.0646       -1.03        2.19        5.67       0.864       0.526        0.84       0.407        30.7        23.7        21.9        23.2        22.1       0.829       0.983       0.882       0.863        0.99
cement152-anm-02328.dat             5.6      -0.448      -0.421       0.743        12.6      -0.175    2.15e-17       -1.39        5.68       0.854       0.443       0.812       0.401        25.4        16.2        12.7        16.1        12.4       0.615       0.932       0.723       0.662       0.959
cement152-anm-02330.dat            10.7        8.96        -2.3       -1.76        25.9       -3.26       -1.79        1.21        6.27        0.78       0.414       0.714       0.486        51.1        36.8        28.2        36.6          29       0.671       0.956       0.767       0.726       0.975
cement152-anm-02332.dat            7.68       -1.81       -2.86      -0.428          16       0.106       0.555         1.2        5.98       0.825       0.479       0.795       0.442        31.4        28.1        20.9          28        20.4       0.686       0.969       0.778       0.754       0.986
cement152-anm-02334.dat            4.74      -0.381       0.811       0.651        11.5       0.868       0.343      -0.994        5.97       0.825       0.411       0.786       0.428        22.2        20.7        10.8        20.7        10.8       0.503       0.904       0.632       0.579        0.96
cement152-anm-02336.dat            5.17        5.46       -5.12      -0.945        17.3      0.0284      0.0874        1.46        6.82       0.722       0.299       0.634        0.51        34.8        28.2        12.1          28        12.1       0.387       0.824       0.531       0.452       0.927
cement152-anm-02341.dat            4.59       -4.46       -3.24    3.38e-16        16.7        3.81       0.482       0.485        6.86       0.705       0.275       0.608       0.448        33.4          21        10.2          21        10.2       0.384       0.813       0.529       0.433       0.908
cement152-anm-02342.dat             5.3        0.96        1.51      -0.113        13.4      -0.205       -1.08      -0.356        6.05       0.814       0.395        0.77       0.437        26.9        20.9        13.4        20.9        13.4       0.564       0.927       0.682       0.633       0.965
cement152-anm-02343.dat            5.87        2.75      -0.707    1.74e-16        20.2       -2.22        2.69       -1.92        6.53       0.759        0.29       0.681       0.421        40.6        19.5        14.6        19.4        14.3       0.508       0.868       0.637       0.524       0.908
