cement152-anm-02395.dat            7.99      -0.765       -2.35      -0.472        15.9        0.35        1.84       0.608        5.56        0.87       0.503       0.848       0.439        31.6        24.7        20.1        24.4        19.6       0.705       0.967       0.792       0.763       0.983
cement152-anm-02399.dat            17.7        -1.5       -7.87        5.82        45.2        2.42       0.957       -1.03         6.3       0.771       0.392       0.723       0.465        90.4        67.2        53.2        64.9        47.7       0.623       0.943       0.729       0.682        0.97
cement152-anm-02400.dat            6.85      -0.913        -1.1      -0.273        13.9       0.789       -2.43      -0.487           6       0.829       0.491       0.805       0.391        27.4        20.8        20.6        20.7        21.1       0.888       0.987       0.924       0.908       0.992
cement152-anm-02402.dat            7.12        2.17       -2.62       0.873        15.4      -0.362      -0.143       -3.08        5.91        0.83       0.463       0.795       0.433        30.8        24.8        19.1        24.8        19.1       0.693       0.967       0.783       0.755       0.983
cement152-anm-02404.dat            6.45        4.09       0.517    2.53e-16        13.9      -0.952    1.17e-16       -1.01        5.77        0.86       0.464       0.827       0.451        27.9          26        15.4          26        15.4       0.573       0.936       0.689       0.649       0.973
cement152-anm-02408.dat            9.11       0.686           0      0.0432        16.2        1.07       0.591       0.398        5.59       0.881       0.563       0.867       0.412        31.8        26.5        23.9        26.5        23.9       0.823       0.988       0.878       0.866       0.994
cement152-anm-02409.dat            9.47        3.99       -2.19      -0.286        21.6       0.591       0.152       -1.88        5.84        0.84       0.439       0.802       0.469        43.4        28.9        24.6        28.5        24.3       0.689       0.953        0.78       0.733       0.971
cement152-anm-02412.dat            5.25       -5.59        1.44       0.363        16.4       0.196        3.12    1.91e-16        6.34       0.774       0.319       0.705       0.464        32.8        20.1        13.1        19.8        13.2       0.517       0.892       0.644       0.563       0.938
cement152-anm-02413.dat            4.31       -2.59        3.13      -0.513        10.7      -0.356      -0.562       0.171         6.1       0.771       0.403       0.715       0.403        20.7        19.2          11        19.2        11.2       0.563       0.932       0.682        0.64       0.971
cement152-anm-02414.dat            8.99        4.48      -0.566      -0.861        20.3       -1.34      -0.739       -1.27         5.7       0.859       0.442       0.823       0.487          41        27.3        19.9        27.3        19.9       0.593       0.929       0.706       0.648        0.96
cement152-anm-02416.dat            5.14       -2.61       -3.16       0.258        21.3        2.61        1.89       -1.52        7.23       0.675       0.242       0.583       0.454        42.7        25.8        12.1        25.8        12.1       0.365       0.796       0.511       0.409       0.897
cement152-anm-02420.dat            5.06       0.554         2.9      -0.186        15.4       -2.64       0.334       -1.47        6.55       0.725       0.329        0.68       0.351        30.5          24        13.6          24        13.6       0.504         0.9       0.633       0.574       0.955
cement152-anm-02421.dat            6.12        -2.6      -0.329       0.331        13.4      -0.735       -1.56       0.949        5.86       0.848       0.455       0.816        0.42        26.9        21.4        16.3        21.3        15.8       0.661       0.959       0.759       0.725       0.979
cement152-anm-02428.dat            5.24       -2.59      -0.666       0.169        17.7       0.291        4.63    2.84e-16        6.47       0.769       0.296       0.694       0.432        35.6        20.8        12.4        20.8        12.4       0.454       0.858       0.591       0.498        0.92
cement152-anm-02432.dat            11.9       -4.91       -1.94        1.01        25.2        2.94        1.61       -1.09        5.94       0.824       0.469       0.788       0.489        50.8        39.5        36.2        39.1        35.8       0.803       0.982       0.864       0.845        0.99
cement152-anm-02433.dat            5.03       -5.36       0.678        0.34        18.3        0.15           0       -1.19        6.32       0.762       0.274       0.659       0.453        36.7        15.7        11.7        15.1        12.3       0.521       0.855       0.647       0.511       0.888
