cement152-anm-01333.dat            7.94      -0.361        1.11        1.41        15.3      0.0067       0.107      -0.845        5.85       0.836       0.518       0.811        0.47        29.8        26.5        20.2        26.4        20.9       0.744        0.98       0.821       0.804        0.99
cement152-anm-01334.dat            5.55        0.89       0.489      -0.194        11.3      -0.952         1.5       0.836        5.92       0.837       0.493       0.814       0.345        22.4        16.6        16.2        16.6        16.2       0.839       0.982       0.889       0.869       0.989
cement152-anm-01335.dat            3.52        3.86      -0.991       -0.76        10.3       0.243       -1.27        1.22        6.44       0.749       0.341       0.687       0.383        20.6        13.3        9.65        13.3        9.65       0.583       0.923       0.698       0.634       0.956
cement152-anm-01336.dat            4.42       -4.34       -3.15    3.29e-16        16.7        1.26       -2.67        1.17        6.78       0.719       0.264       0.631       0.459        33.7        20.8        10.9        20.8        10.9        0.41       0.832       0.552       0.458       0.914
cement152-anm-01339.dat            6.38      0.0652       -1.04       0.131        13.6      -0.686        1.08       0.329        5.92       0.837       0.468       0.808       0.433        26.6        21.2        18.2        20.9        19.3       0.817       0.984       0.874       0.857       0.991
cement152-anm-01341.dat            4.39       -1.82       -1.32       0.579        10.9      -0.448     -0.0567       -1.39        6.27        0.79       0.404        0.74       0.413        21.8        18.1        10.4        18.1        10.4       0.526       0.913       0.651       0.599       0.962
cement152-anm-01342.dat            4.69     -0.0846        0.26       0.582        8.47      -0.272       0.329      -0.201        5.92       0.858       0.553       0.842       0.331          17          14          14        13.4        14.3       0.949       0.991       0.966       0.956       0.995
cement152-anm-01343.dat            4.98       0.697        -1.1     -0.0818        15.8       -1.35        0.17      -0.259        6.26       0.774       0.314       0.706       0.449        31.7        19.2        13.4        17.6        12.9       0.544       0.896       0.666       0.578       0.934
cement152-anm-01345.dat            4.39       0.726       -1.54       0.107        7.99       0.193      0.0764       0.251        5.66       0.863       0.549       0.845       0.341        16.1        14.1          12        14.1          12       0.797       0.987       0.859       0.847       0.994
cement152-anm-01348.dat            5.93        1.08        1.31        1.81          15     -0.0145       -0.23      -0.898        6.13         0.8       0.396       0.746       0.457        29.5        24.2        13.5        24.2        13.5       0.507       0.903       0.636       0.579       0.957
cement152-anm-01352.dat            4.71       -4.96    6.07e-16       -1.27        12.9        1.34       -1.25       0.725         6.5       0.772       0.366        0.71       0.424        25.7        18.4        10.6        18.2        10.9       0.501       0.895       0.631       0.564       0.948
cement152-anm-01353.dat             8.4       0.521       -0.63        2.51        18.5      -0.137      -0.718       -2.85        5.95       0.815       0.453       0.784       0.456        36.9        29.2        26.3        29.1        26.5       0.807       0.984       0.867       0.849       0.991
cement152-anm-01356.dat            5.07        3.34        1.32       -1.69        12.3      0.0769       -1.22     7.5e-17        6.03       0.826       0.411       0.782       0.458        24.8        20.3          15        20.3          15       0.668       0.962       0.764       0.734       0.982
cement152-anm-01357.dat            6.97       -3.76       0.475       -2.76        19.8       0.862        1.83        3.19        6.17       0.773       0.352       0.703       0.444        39.8        22.5        18.2        22.5        18.6        0.62       0.922       0.727       0.651       0.949
cement152-anm-01360.dat            5.52       -1.39        2.96      -0.839        16.4        1.39        -2.2       0.845        6.43       0.766       0.337         0.7        0.41        31.9        21.5        13.6        21.5        13.6        0.52       0.901       0.646       0.577       0.948
cement152-anm-01363.dat            7.87        1.38        2.17        0.49        18.6       0.459        1.41       -1.23        5.63       0.871       0.424       0.826       0.516        37.4        25.8        17.1        25.8        17.1       0.552       0.916       0.673       0.611       0.956
cement152-anm-01364.dat            6.77       -2.25        2.11       0.588          18      -0.627     -0.0792      -0.673        6.24        0.79       0.376       0.731       0.462        34.7        28.2        16.7        28.2        16.7       0.533       0.916       0.657       0.605       0.962
cement152-anm-01365.dat            7.67       0.945       0.888       0.421        14.5       -2.41       -2.26      -0.848        5.82        0.85       0.528       0.829       0.411        27.9        22.9        23.5        22.7        22.3       0.884       0.991       0.921       0.911       0.995
cement152-anm-01367.dat            6.14        1.92       -2.32       -1.19        22.4       0.622        3.26        2.41        6.74       0.725       0.274       0.638       0.459        45.4        26.1          15        26.1          15       0.435       0.845       0.574       0.476       0.913
cement152-anm-01370.dat            10.4       0.326        5.18      -0.655        26.6       0.278       -4.42       -1.76        6.32       0.771        0.39       0.714       0.492        53.2        38.1        24.5        38.1        24.5       0.544       0.915       0.667       0.607       0.957
cement152-anm-01371.dat            5.77       -4.13          -3    3.13e-16        18.3        2.44      -0.308        1.56        6.28       0.773       0.316       0.707       0.502        36.7        29.5        12.6        29.5        12.6       0.383        0.82       0.527       0.448       0.925
cement152-anm-01378.dat            4.77       -1.14       0.827       0.268        11.1        1.28       -1.55      -0.384           6        0.81        0.43       0.776        0.37        22.2        16.6        14.3        16.6        14.3       0.744       0.972       0.821       0.794       0.984
cement152-anm-01381.dat            5.25         2.9         1.6       0.632        16.8      -0.674       0.815      -0.875        6.19       0.785       0.313       0.715       0.482        33.9        21.4        13.6        21.4        13.6       0.505        0.89       0.634       0.557        0.94
cement152-anm-01383.dat             5.9       -3.79      -0.479       -1.51        13.7      -0.215       -1.13        1.58        5.79       0.856        0.43       0.819       0.458        27.5        20.4        14.8        20.4        14.8       0.624       0.945        0.73       0.686       0.971
cement152-anm-01388.dat            7.53        1.02      -0.261       0.133        15.9      -0.197        1.03       0.577        5.78       0.854       0.473       0.826       0.449        31.4        27.4        20.1        26.8        19.8       0.682       0.967       0.775       0.748       0.984
cement152-anm-01391.dat            7.07      -0.684      -0.497      -0.614        13.5      -0.768       0.558       0.244        5.61       0.879       0.523        0.86       0.421        26.9        21.5        18.9        21.5        18.9       0.786       0.982       0.852       0.834        0.99
cement152-anm-01396.dat            5.07       0.861        1.83         0.8        12.2      -0.738      -0.189        -1.2        6.23       0.795       0.415       0.759       0.385        24.5        20.2        13.1        20.2        13.3       0.596       0.941       0.708       0.667       0.973
cement152-anm-01397.dat            7.27        7.27      -0.919      -0.461        24.8       0.643        3.37     2.1e-16        6.36        0.77       0.293       0.688       0.444        49.8        23.7        19.2        23.3        17.6       0.518        0.87       0.645       0.529       0.907
cement152-anm-01398.dat            6.75       -3.61        7.67        1.62        21.6        1.21      -0.477       -3.27        6.74       0.724       0.313       0.653        0.51        43.4        34.1        17.4        33.6        19.4       0.507       0.901       0.636       0.576       0.955
cement152-anm-01399.dat             7.3       0.675        3.54       0.455        18.5       0.617      -0.973       -1.59        5.98       0.819       0.394       0.768       0.528        36.8        33.5        19.1        33.3        18.3       0.524       0.914        0.65         0.6       0.964
cement152-anm-01400.dat            5.98       0.296        -4.7       -1.21        16.1       0.341      -0.187        3.08        6.22       0.784       0.371       0.739       0.477        31.8        27.7        17.1        27.4        17.1        0.58       0.937       0.696       0.654       0.972
cement152-anm-01401.dat            7.73        13.6           0         3.5        29.4       -5.23       -2.07        1.07        7.17       0.693       0.263       0.615       0.491        59.1        47.5        19.4        47.5        19.4       0.366       0.805       0.511       0.429        0.92
cement152-anm-01405.dat            7.97       -3.83      -0.985       0.249        19.3        1.07       -1.01        0.28        5.98       0.806       0.412       0.762       0.475        38.6        30.5        20.1        30.5        20.1       0.587       0.937       0.701       0.656        0.97
cement152-anm-01410.dat            7.26       -1.87        1.76        1.02        15.1     -0.0886       0.464       -2.48        5.81       0.843       0.482       0.817       0.405        30.3        21.7        19.5        21.6        19.5       0.761       0.971       0.834       0.803       0.983
cement152-anm-01413.dat             3.4        2.66        1.93      -0.207        19.5      -0.258       -1.35      0.0865        7.51       0.632       0.175       0.525       0.433        39.2          22        7.97          22        7.98       0.272       0.697        0.42       0.303       0.851
cement152-anm-01415.dat             5.8        9.91        5.45       0.711        21.3       -1.39       0.357       -1.73        6.76       0.727       0.272       0.632       0.548        40.8        36.6          13        36.6          13       0.336       0.778       0.483       0.399       0.914
cement152-anm-01418.dat            6.66       -3.75       -2.06      -0.541          15         1.8        1.69      -0.801        5.81       0.851       0.445       0.816       0.421        29.7          20        17.7        19.9        17.7       0.727       0.961       0.808       0.767       0.976
cement152-anm-01420.dat             5.7       -6.68       0.844       -1.29        16.4       0.262           0     1.6e-17        6.25        0.79       0.346       0.723         0.5        32.9        27.4        12.5        27.4        12.5       0.416       0.847       0.558       0.485       0.937
cement152-anm-01421.dat            6.87       -0.14        2.23      -0.426        15.9       -2.14       -0.27       0.136        6.01       0.821       0.431       0.782       0.427        31.8        26.1        15.8        25.9        15.7       0.548       0.922       0.669        0.62       0.965
cement152-anm-01422.dat            6.72        1.54           0    9.44e-17        15.9       -2.38       -1.31    1.66e-16        6.01       0.815       0.424       0.778       0.447        31.9        26.1        16.3          26        16.1       0.558       0.927       0.678        0.63       0.967
cement152-anm-01423.dat            5.35       0.526       0.289        1.52          15      0.0905       -1.44       -2.27        6.52       0.767       0.357       0.725        0.38        30.5        21.4        13.9        18.9        16.6       0.692       0.948       0.782       0.727       0.967
cement152-anm-01426.dat            5.29       -2.34       0.601       0.152        12.3        1.84       -1.01       -1.52        6.16       0.819       0.431       0.771       0.344        24.8        13.8        13.4        13.3        14.1       0.778       0.942       0.846       0.778       0.961
cement152-anm-01428.dat            6.42      -0.067       0.351        1.39        17.8        0.29       0.617        -5.4        6.19       0.799        0.36       0.746       0.446        36.2        22.7        15.5        22.7        15.5        0.54       0.905       0.664        0.59       0.946
cement152-anm-01431.dat            6.43       -1.21        3.73       0.749        15.5       0.939        1.48       -2.76        5.88       0.831       0.414        0.79        0.47        31.1        23.6        16.8        22.9        16.5       0.618       0.943       0.726        0.68       0.971
cement152-anm-01433.dat            12.5       -7.96       -2.04      -0.517        37.5        10.6        4.18       -5.35         6.9       0.713       0.333       0.638       0.416        75.9        43.2        32.1        41.8        34.3       0.608       0.917       0.718       0.637       0.944
cement152-anm-01434.dat            5.75       -3.32       -2.42       -1.05        13.4        1.42           0        1.72        5.74       0.852       0.429       0.818       0.448        26.8        20.5        14.8        20.4        15.1       0.646       0.953       0.747       0.709       0.976
cement152-anm-01438.dat            6.17         3.8       -0.48      -0.241        20.7      -0.851       0.107       -1.18        6.35        0.77       0.298       0.692       0.471        41.7        23.2        14.8          23        14.8        0.48       0.868       0.613       0.516        0.92
